accession	gene_symbol	gene_title	gene_id	best_probe_id	log2fc	t_stat	p_value	fdr	probe_count
GSE75214	SMARCD1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1	6602	7955331	0.0735707	1.99201	0.0646394	0.127681	1
GSE75214	EIF2B4	eukaryotic translation initiation factor 2B subunit delta	8890	8051097	-0.0500358	-1.9544	0.0646369	0.127681	1
GSE75214	MIOS	meiosis regulator for oocyte development	54468	8131479	-0.139904	-1.98372	0.0646596	0.127699	1
GSE75214	ANGPTL7	angiopoietin like 7	10218	7897675	-0.095767	-2.00323	0.064657	0.127699	1
GSE75214	FOXN1	forkhead box N1	8456	8005894	-0.156399	-2.0148	0.0647051	0.127781	1
GSE75214	PCBD2	pterin-4 alpha-carbinolamine dehydratase 2	84105	8108174	-0.131665	-2.00509	0.0647415	0.127838	1
GSE75214	DBH	dopamine beta-hydroxylase	1621	8159096	-0.151927	-2.03004	0.0648214	0.12798	1
GSE75214	PLA2G2E	phospholipase A2 group IIE	30814	7913211	-0.12278	-1.99691	0.0648484	0.128026	1
GSE75214	HECW1-IT1	HECW1 intronic transcript 1	100127950	8132493	-0.12133	-2.02114	0.0648535	0.128028	1
GSE75214	NADK	NAD kinase	65220	7911600	-0.127463	-2.02193	0.064886	0.128077	1
GSE75214	TGM4	transglutaminase 4	7047	8079279	-0.102907	-2.00733	0.0649125	0.128122	1
GSE75214	GRIN2B	glutamate ionotropic receptor NMDA type subunit 2B	2904	7961422	0.249433	2.01795	0.0650799	0.128395	1
GSE75214	ARL5A	ADP ribosylation factor like GTPase 5A	26225	8055862	-0.108002	-1.99526	0.0650817	0.128395	1
GSE75214	RGS3	regulator of G-protein signaling 3	5998	8157324	0.0530498	1.93544	0.065101	0.128418	1
GSE75214	NFKB1	nuclear factor kappa B subunit 1	4790	8096635	0.127646	1.94037	0.0651912	0.128571	1
GSE75214	OR1M1	olfactory receptor family 1 subfamily M member 1	125963	8025456	-0.103541	-1.96047	0.0651979	0.128571	1
GSE75214	CAPZA1	capping actin protein of muscle Z-line alpha subunit 1	829	7904036	0.0825462	1.99849	0.0651975	0.128571	1
GSE75214	C9orf72	chromosome 9 open reading frame 72	203228	8160531	0.190691	1.97186	0.0652114	0.12859	1
GSE75214	TSEN34	tRNA splicing endonuclease subunit 34	79042	8031145	-0.0724838	-1.95792	0.0652395	0.128638	1
GSE75214	KRTAP5-11	keratin associated protein 5-11	440051	7950078	-0.0995716	-1.9416	0.0652924	0.128711	1
GSE75214	INSL6	insulin like 6	11172	8159971	-0.106572	-2.01651	0.0653772	0.128848	1
GSE75214	MIR181A1	microRNA 181a-1	406995	7923175	-0.0973706	-1.9935	0.0653815	0.128849	1
GSE75214	FRMD5	FERM domain containing 5	84978	7988260	0.144987	2.0099	0.065393	0.128856	1
GSE75214	COL17A1	collagen type XVII alpha 1 chain	1308	7936144	-0.198808	-1.92412	0.0654374	0.128928	1
GSE75214	NUP210P1	nucleoporin 210 pseudogene 1	255330	8082298	0.134719	2.03168	0.065492	0.129028	1
GSE75214	RPL23AP7	ribosomal protein L23a pseudogene 7	118433	8026440	-0.0810565	-1.93852	0.0654988	0.129034	1
GSE75214	UCA1	urothelial cancer associated 1 (non-protein coding)	652995	8026490	0.728364	2.02251	0.0655071	0.129035	1
GSE75214	CMC4	C-X9-C motif containing 4	100272147	8176219	-0.110863	-1.97974	0.0655062	0.129035	1
GSE75214	RXFP2	relaxin/insulin like family peptide receptor 2	122042	7968389	0.0622138	1.93948	0.065648	0.12929	1
GSE75214	GJD3	gap junction protein delta 3	125111	8014969	0.120509	1.99435	0.0656726	0.129323	1
GSE75214	NIPAL4	NIPA like domain containing 4	348938	8109563	-0.10732	-2.00227	0.0657374	0.129443	1
GSE75214	FERMT1	fermitin family member 1	55612	8064904	0.209626	1.86689	0.065748	0.129448	1
GSE75214	HNRNPA3	heterogeneous nuclear ribonucleoprotein A3	220988	8080991	0.163567	2.00482	0.0657779	0.1295	3
GSE75214	RBM14	RNA binding motif protein 14	10432	7941694	0.14872	1.99671	0.065858	0.129642	3
GSE75214	OR6W1P	olfactory receptor family 6 subfamily W member 1 pseudogene	89883	8143557	-0.104939	-1.99944	0.0658639	0.129646	1
GSE75214	PCDHA7	protocadherin alpha 7	56141	8180280	-0.142594	-2.00986	0.065936	0.129772	1
GSE75214	GNAI1	G protein subunit alpha i1	2770	8133860	-0.299467	-2.01401	0.0659619	0.129808	1
GSE75214	TGIF2LY	TGFB induced factor homeobox 2 like, Y-linked	90655	8176397	-0.103018	-2.00746	0.0659587	0.129808	2
GSE75214	ZBTB21	zinc finger and BTB domain containing 21	49854	8070557	0.199619	2.00346	0.0659827	0.129834	1
GSE75214	C1orf50	chromosome 1 open reading frame 50	79078	7900597	-0.125167	-2.03358	0.0660435	0.129922	1
GSE75214	C1orf101	chromosome 1 open reading frame 101	257044	7911056	0.095103	1.97306	0.0660421	0.129922	1
GSE75214	BAG4	BCL2 associated athanogene 4	9530	8145914	-0.0924756	-1.97865	0.0660523	0.129932	1
GSE75214	CELP	carboxyl ester lipase pseudogene	1057	8158987	-0.174747	-1.99375	0.0661762	0.130153	1
GSE75214	C7orf55-LUC7L2	C7orf55-LUC7L2 readthrough	100996928	8136535	-0.104743	-2.00622	0.0662126	0.130209	2
GSE75214	HIST1H2AM	histone cluster 1, H2am	8336	8124540	0.193788	1.98931	0.066242	0.130251	1
GSE75214	CEACAM1	carcinoembryonic antigen related cell adhesion molecule 1	634	8037205	-0.266202	-1.89658	0.0662488	0.130257	1
GSE75214	ZNF716	zinc finger protein 716	441234	8133018	-0.127831	-1.97888	0.0662868	0.130324	1
GSE75214	OR4M2	olfactory receptor family 4 subfamily M member 2	390538	7981781	-0.212867	-2.01983	0.0663075	0.130349	1
GSE75214	TRNT1	tRNA nucleotidyl transferase 1	51095	8077353	-0.162753	-1.96664	0.066368	0.130453	1
GSE75214	DGKK	diacylglycerol kinase kappa	139189	8172670	-0.0983878	-1.98585	0.0664286	0.130564	1
GSE75214	LSM3	LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated	27258	8078008	0.14262	1.92641	0.0664526	0.130596	1
GSE75214	MYL6	myosin light chain 6	4637	7956211	-0.106776	-2.01586	0.0664629	0.130608	1
GSE75214	LANCL1	LanC like 1	10314	8058614	-0.148807	-1.95081	0.0665291	0.130723	1
GSE75214	ICE1	interactor of little elongation complex ELL subunit 1	23379	8104350	0.0888548	1.96015	0.0665984	0.130844	1
GSE75214	THAP1	THAP domain containing 1	55145	8150559	0.11841	2.01626	0.066613	0.130865	1
GSE75214	HDAC6	histone deacetylase 6	10013	8167369	-0.11304	-2.02095	0.0666304	0.130891	1
GSE75214	NOLC1	nucleolar and coiled-body phosphoprotein 1	9221	7930008	0.167884	1.97294	0.0666568	0.130935	1
GSE75214	TRPM8	transient receptor potential cation channel subfamily M member 8	79054	8049394	-0.0967035	-2.0206	0.0666734	0.130952	1
GSE75214	MRPL40	mitochondrial ribosomal protein L40	64976	8071206	-0.0793866	-1.86881	0.0667099	0.131009	1
GSE75214	IL32	interleukin 32	9235	7992828	-0.260421	-2.00575	0.066809	0.131164	1
GSE75214	SCARNA7	small Cajal body-specific RNA 7	677767	8091778	-0.311828	-2.02179	0.0670056	0.131481	1
GSE75214	CTAG2	cancer/testis antigen 2	30848	8176159	-0.128079	-1.98627	0.0670228	0.131507	1
GSE75214	LOC100128233	uncharacterized LOC100128233	100128233	7979691	0.104468	1.96259	0.0670308	0.131515	1
GSE75214	FXR1	FMR1 autosomal homolog 1	8087	8084146	0.134622	1.99422	0.0670721	0.131588	1
GSE75214	CCNO	cyclin O	10309	8112072	0.152632	1.9871	0.0671686	0.131769	1
GSE75214	MOS	v-mos Moloney murine sarcoma viral oncogene homolog	4342	8150879	-0.163486	-1.99993	0.0673357	0.132071	1
GSE75214	POLE3	DNA polymerase epsilon 3, accessory subunit	54107	8163525	-0.086321	-1.93463	0.0673488	0.132084	1
GSE75214	KRTAP13-3	keratin associated protein 13-3	337960	8069818	-0.0779008	-1.95234	0.0673621	0.132097	1
GSE75214	ATP2B2	ATPase plasma membrane Ca2+ transporting 2	491	8085311	-0.144714	-2.01282	0.0674585	0.132252	1
GSE75214	FLJ35934	FLJ35934	400579	8005444	-0.130659	-1.97476	0.067517	0.132344	2
GSE75214	RBM48	RNA binding motif protein 48	84060	8134211	-0.138357	-1.97127	0.0675222	0.132346	1
GSE75214	LOC401040	uncharacterized LOC401040	401040	8049667	-0.105906	-1.98865	0.0675472	0.132387	1
GSE75214	PBDC1	polysaccharide biosynthesis domain containing 1	51260	8168447	-0.11896	-1.97141	0.0675899	0.132463	1
GSE75214	PAAF1	proteasomal ATPase associated factor 1	80227	7942476	-0.121341	-1.98095	0.0676475	0.132545	1
GSE75214	SLC6A2	solute carrier family 6 member 2	6530	7995714	-0.0913187	-1.96275	0.0676688	0.132571	1
GSE75214	SLC44A2	solute carrier family 44 member 2	57153	8025672	-0.119229	-1.98867	0.0677272	0.132677	1
GSE75214	WBSCR28	Williams-Beuren syndrome chromosome region 28	135886	8133366	-0.165555	-2.00348	0.0677516	0.132709	1
GSE75214	UBQLNL	ubiquilin-like	143630	7946082	-0.0895777	-1.95867	0.067772	0.132742	1
GSE75214	LILRB5	leukocyte immunoglobulin like receptor B5	10990	8039180	0.158068	1.97965	0.0678012	0.132791	1
GSE75214	MYEF2	myelin expression factor 2	50804	7988444	-0.175966	-1.96987	0.0678126	0.132805	1
GSE75214	LSM7	LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated	51690	8032480	0.0942288	1.98104	0.0678276	0.132827	1
GSE75214	SNX25	sorting nexin 25	83891	8098581	0.124269	1.97573	0.0678448	0.132845	1
GSE75214	C4orf45	chromosome 4 open reading frame 45	152940	8103452	-0.106727	-1.99393	0.0679622	0.133036	1
GSE75214	RGS22	regulator of G-protein signaling 22	26166	8151999	-0.0764754	-1.97624	0.0679828	0.13306	1
GSE75214	PLP1	proteolipid protein 1	5354	8169061	-0.19164	-1.93567	0.0680122	0.13311	1
GSE75214	TTLL13P	tubulin tyrosine ligase like 13, pseudogene	440307	7985963	-0.185676	-2.00018	0.0680307	0.133139	1
GSE75214	GCK	glucokinase	2645	8139314	-0.120701	-1.99064	0.068043	0.133147	1
GSE75214	KCNMB2	potassium calcium-activated channel subfamily M regulatory beta subunit 2	10242	8084002	-0.173322	-2.01363	0.0680845	0.133212	1
GSE75214	TXNDC9	thioredoxin domain containing 9	10190	8054217	0.146704	1.94511	0.0680907	0.133217	1
GSE75214	SNORA52	small nucleolar RNA, H/ACA box 52	619565	7937483	0.345014	1.97286	0.0681357	0.133281	1
GSE75214	GABARAPL3	GABA type A receptor associated protein like 3 pseudogene	23766	7991395	-0.134912	-1.99266	0.068161	0.133323	1
GSE75214	MYCN	v-myc avian myelocytomatosis viral oncogene neuroblastoma derived homolog	4613	8040419	0.162779	1.982	0.0681748	0.133342	1
GSE75214	CLTB	clathrin light chain B	1212	8115918	-0.140206	-1.91615	0.0682296	0.133418	1
GSE75214	GDF5	growth differentiation factor 5	8200	8065905	0.0774455	1.94319	0.0682626	0.133467	1
GSE75214	BRD8	bromodomain containing 8	10902	8114365	-0.107773	-1.98807	0.0682685	0.13347	1
GSE75214	ZFP30	ZFP30 zinc finger protein	22835	8036420	-0.160036	-2.01073	0.0682792	0.133483	1
GSE75214	TCEAL5	transcription elongation factor A like 5	340543	8174235	-0.0924548	-1.98271	0.0682998	0.1335	1
GSE75214	CYP2C9	cytochrome P450 family 2 subfamily C member 9	1559	7929487	-0.434889	-2.01299	0.068347	0.133585	1
GSE75214	RGS8	regulator of G-protein signaling 8	85397	7922727	-0.0806772	-1.95085	0.0683689	0.13362	1
GSE75214	RNF185-AS1	RNF185 antisense RNA 1	100852405	8075477	-0.166802	-1.9737	0.0683916	0.133656	1
GSE75214	ORAI3	ORAI calcium release-activated calcium modulator 3	93129	7994981	0.145558	1.99142	0.0684036	0.133672	1
GSE75214	HNRNPA1	heterogeneous nuclear ribonucleoprotein A1	3178	7955890	0.172143	1.91959	0.0684436	0.133726	1
GSE75214	GABPB1	GA binding protein transcription factor beta subunit 1	2553	7988687	0.12635	1.9081	0.0684625	0.133755	1
GSE75214	ARL11	ADP ribosylation factor like GTPase 11	115761	7969145	-0.190479	-1.97497	0.0685104	0.133817	1
GSE75214	RBMY1J	RNA binding motif protein, Y-linked, family 1, member J	378951	8177096	-0.192396	-1.97903	0.0685487	0.133861	9
GSE75214	RAD21L1	RAD21 cohesin complex component like 1	642636	8060400	0.0899597	1.96828	0.0686123	0.133969	2
GSE75214	IFI27	interferon alpha inducible protein 27	3429	7976443	0.375469	2.00431	0.0686283	0.133993	1
GSE75214	SIRT7	sirtuin 7	51547	8019296	-0.131377	-1.95002	0.0686915	0.1341	1
GSE75214	OR8S1	olfactory receptor family 8 subfamily S member 1	341568	7955129	-0.080326	-1.89486	0.0686975	0.134104	1
GSE75214	CYP26A1	cytochrome P450 family 26 subfamily A member 1	1592	7929322	-0.118891	-1.98462	0.0687153	0.134131	1
GSE75214	ZBTB45	zinc finger and BTB domain containing 45	84878	8039791	-0.0873482	-1.94468	0.0687501	0.134183	1
GSE75214	SCARNA8	small Cajal body-specific RNA 8	677776	8160295	0.218223	1.95961	0.0687814	0.134213	1
GSE75214	IL17B	interleukin 17B	27190	8115014	-0.132475	-1.98802	0.0687748	0.134213	1
GSE75214	AFAP1	actin filament associated protein 1	60312	8099259	-0.0950858	-1.95495	0.068779	0.134213	1
GSE75214	CDH8	cadherin 8	1006	8001784	-0.104655	-1.98422	0.0688068	0.134254	1
GSE75214	RTCA	RNA 3'-terminal phosphate cyclase	8634	7903321	0.0934094	1.92403	0.0688332	0.13429	1
GSE75214	OGT	O-linked N-acetylglucosamine (GlcNAc) transferase	8473	8168316	0.157225	1.91598	0.0688582	0.134331	1
GSE75214	PCDHA10	protocadherin alpha 10	56139	8180270	-0.130947	-1.94147	0.0689393	0.134458	1
GSE75214	HTR7	5-hydroxytryptamine receptor 7	3363	7934970	-0.107711	-1.98036	0.0689528	0.134476	1
GSE75214	FBXW12	F-box and WD repeat domain containing 12	285231	8079615	-0.0756232	-1.96928	0.0689634	0.134483	1
GSE75214	GGTLC2	gamma-glutamyltransferase light chain 2	91227	8071662	-0.151798	-1.94502	0.0690421	0.134611	1
GSE75214	SEMA3G	semaphorin 3G	56920	8087907	0.0994352	1.92424	0.069162	0.134813	1
GSE75214	OR7A10	olfactory receptor family 7 subfamily A member 10	390892	8034897	-0.0696521	-1.942	0.0693295	0.135124	1
GSE75214	ALDH2	aldehyde dehydrogenase 2 family (mitochondrial)	217	7958784	-0.223965	-1.94601	0.0693637	0.135182	1
GSE75214	TECPR2	tectonin beta-propeller repeat containing 2	9895	7976976	0.122111	1.91796	0.0693763	0.135199	1
GSE75214	FAM227A	family with sequence similarity 227 member A	646851	8076113	0.0937934	1.91183	0.0694583	0.135335	1
GSE75214	ANP32A-IT1	ANP32A intronic transcript 1	80035	7990027	-0.133978	-1.94398	0.069475	0.13536	1
GSE75214	NKX1-2	NK1 homeobox 2	390010	7936882	-0.130692	-1.96113	0.0694874	0.135376	1
GSE75214	HTR3A	5-hydroxytryptamine receptor 3A	3359	7943969	0.126822	1.94128	0.069744	0.13582	1
GSE75214	PLA2G3	phospholipase A2 group III	50487	8075468	0.115477	1.95399	0.0697577	0.135839	1
GSE75214	DPP6	dipeptidyl peptidase like 6	1804	8137485	-0.0981558	-1.96272	0.0697782	0.135871	1
GSE75214	NYAP1	neuronal tyrosine phosphorylated phosphoinositide-3-kinase adaptor 1	222950	8134827	-0.0773365	-1.90881	0.0698072	0.135919	1
GSE75214	MAPKAPK3	mitogen-activated protein kinase-activated protein kinase 3	7867	8080013	0.0854312	1.92651	0.0698591	0.135988	1
GSE75214	RNF4	ring finger protein 4	6047	8093590	0.0750754	1.96294	0.069871	0.136001	1
GSE75214	SPINT4	serine peptidase inhibitor, Kunitz type 4	391253	8063019	-0.101637	-1.97118	0.069879	0.136003	1
GSE75214	TEKT2	tektin 2	27285	7900076	-0.178384	-1.9881	0.0699321	0.136091	1
GSE75214	AGO3	argonaute 3, RISC catalytic component	192669	7900051	0.121297	1.94791	0.0699431	0.136104	1
GSE75214	CNOT11	CCR4-NOT transcription complex subunit 11	55571	8043937	-0.0784151	-1.8595	0.0699857	0.136163	1
GSE75214	NUTM1	NUT midline carcinoma family member 1	256646	7982516	-0.117863	-1.97189	0.0700165	0.136215	1
GSE75214	HMX2	H6 family homeobox 2	3167	7931184	-0.0814916	-1.93962	0.070034	0.136233	1
GSE75214	NRN1L	neuritin 1 like	123904	7996715	-0.0878738	-1.92692	0.0701727	0.136455	1
GSE75214	IAPP	islet amyloid polypeptide	3375	7954377	-0.0822928	-1.94044	0.0702174	0.136526	1
GSE75214	STRCP1	stereocilin pseudogene 1	554225	7988132	-0.120016	-1.96032	0.0702321	0.136547	2
GSE75214	ZNF654	zinc finger protein 654	55279	8081069	-0.165662	-1.93745	0.070349	0.13675	1
GSE75214	GC	GC, vitamin D binding protein	2638	8100853	-0.0782802	-1.94463	0.0704355	0.136894	1
GSE75214	FAM217B	family with sequence similarity 217 member B	63939	8063755	-0.21004	-1.97441	0.0704895	0.136983	1
GSE75214	THOP1	thimet oligopeptidase 1	7064	8024497	0.120097	1.98217	0.070541	0.137043	1
GSE75214	CLEC4GP1	C-type lectin domain family 4 member G pseudogene 1	440508	8025321	0.115969	1.95995	0.0705325	0.137043	1
GSE75214	VANGL2	VANGL planar cell polarity protein 2	57216	7906602	-0.196802	-1.98022	0.0705469	0.137047	1
GSE75214	WHAMMP1	WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 1	100288615	7986687	0.0986857	1.92012	0.0705542	0.137053	1
GSE75214	GABRA4	gamma-aminobutyric acid type A receptor alpha4 subunit	2557	8100131	0.0984452	1.91905	0.0706448	0.137189	1
GSE75214	ENPEP	glutamyl aminopeptidase	2028	8096875	-0.392603	-1.97784	0.0707264	0.137307	1
GSE75214	CSNK1A1P1	casein kinase 1 alpha 1 pseudogene 1	161635	7987381	-0.0893155	-1.93621	0.0707323	0.137309	1
GSE75214	KMT2A	lysine methyltransferase 2A	4297	7944223	0.14962	1.97084	0.0707947	0.137416	2
GSE75214	ALS2CL	ALS2 C-terminal like	259173	8086627	-0.133452	-1.89215	0.0708415	0.137496	1
GSE75214	TSC1	tuberous sclerosis 1	7248	8164781	-0.0573315	-1.89339	0.0708442	0.137496	1
GSE75214	TTTY7B	testis-specific transcript, Y-linked 7B (non-protein coding)	100101120	8176435	-0.0971302	-1.95024	0.0709256	0.137621	2
GSE75214	GLYATL2	glycine-N-acyltransferase like 2	219970	7948354	0.122422	1.91452	0.0709846	0.137728	1
GSE75214	POM121L10P	POM121 transmembrane nucleoporin like 10, pseudogene	646074	8071168	0.134171	1.94794	0.0710498	0.137846	4
GSE75214	TMEM174	transmembrane protein 174	134288	8106176	-0.0951234	-1.95537	0.0711811	0.138077	1
GSE75214	TBX21	T-box 21	30009	8008029	0.112985	1.95453	0.0712015	0.1381	1
GSE75214	SPAG6	sperm associated antigen 6	9576	7926622	-0.0591955	-1.89865	0.0712738	0.138224	1
GSE75214	ABHD1	abhydrolase domain containing 1	84696	8040815	-0.0894295	-1.92001	0.0712799	0.138228	1
GSE75214	DOCK6	dedicator of cytokinesis 6	57572	8034151	0.0817198	1.91056	0.0713103	0.138271	1
GSE75214	NSF	N-ethylmaleimide sensitive factor, vesicle fusing ATPase	4905	8007885	-0.126235	-1.93086	0.0713158	0.138274	1
GSE75214	SUPT16H	SPT16 homolog, facilitates chromatin remodeling subunit	11198	7977674	0.132	1.92427	0.0713756	0.138373	1
GSE75214	GPR50	G protein-coupled receptor 50	9248	8170476	0.0625541	1.88422	0.0713855	0.138385	1
GSE75214	FRA10AC1	fragile site, folic acid type, rare, fra(10)(q23.3) or fra(10)(q24.2) candidate 1	118924	7935123	-0.131784	-1.95553	0.0713951	0.13839	1
GSE75214	PMVK	phosphomevalonate kinase	10654	7920567	0.0639146	1.92472	0.071398	0.13839	1
GSE75214	PNMT	phenylethanolamine N-methyltransferase	5409	8006900	-0.0954034	-1.94826	0.0714271	0.138433	1
GSE75214	ZNF428	zinc finger protein 428	126299	8037355	0.109875	1.97019	0.0714544	0.138478	1
GSE75214	MS4A2	membrane spanning 4-domains A2	2206	7940226	0.252768	1.91992	0.0715827	0.138689	1
GSE75214	SPINK14	serine peptidase inhibitor, Kazal type 14 (putative)	408187	8109039	-0.0930505	-1.96392	0.0716035	0.13871	1
GSE75214	GLCE	glucuronic acid epimerase	26035	7984517	-0.191455	-1.93076	0.0716773	0.138837	1
GSE75214	TTC24	tetratricopeptide repeat domain 24	164118	7906177	0.105645	1.96202	0.0717108	0.138878	1
GSE75214	DLSTP1	dihydrolipoamide S-succinyltransferase pseudogene 1	1744	7917080	-0.104567	-1.90486	0.0717042	0.138878	1
GSE75214	MKL2	MKL1/myocardin like 2	57496	7993310	0.0836239	1.87543	0.0717872	0.139001	1
GSE75214	MIR495	microRNA 495	574453	7976836	0.0495589	1.89887	0.0718499	0.139098	1
GSE75214	USP6	ubiquitin specific peptidase 6	9098	8004086	-0.0809352	-1.95042	0.0718544	0.139099	1
GSE75214	LRP3	LDL receptor related protein 3	4037	8027556	-0.0936938	-1.92784	0.0719104	0.139183	1
GSE75214	SNORD51	small nucleolar RNA, C/D box 51	26798	8047778	0.143901	1.93301	0.0719569	0.139257	1
GSE75214	SRPK2	SRSF protein kinase 2	6733	8142036	0.0862741	1.91504	0.0719804	0.139286	1
GSE75214	LOC100288254	uncharacterized LOC100288254	100288254	8109995	-0.105144	-1.92959	0.0720681	0.139448	1
GSE75214	MCMBP	minichromosome maintenance complex binding protein	79892	7936706	-0.0703319	-1.87245	0.0721195	0.139531	1
GSE75214	PAIP2	poly(A) binding protein interacting protein 2	51247	8108424	-0.112394	-1.8976	0.0722875	0.139823	1
GSE75214	ASB10	ankyrin repeat and SOCS box containing 10	136371	8143887	-0.154092	-1.9789	0.072331	0.139891	1
GSE75214	CES5A	carboxylesterase 5A	221223	8001464	-0.121964	-1.93339	0.0723862	0.139974	1
GSE75214	CECR5-AS1	CECR5 antisense RNA 1	100130717	8071084	-0.149111	-1.96255	0.0724051	0.139994	1
GSE75214	ALAS2	5'-aminolevulinate synthase 2	212	8173135	0.158243	1.93486	0.07247	0.140079	1
GSE75214	MBD3L1	methyl-CpG binding domain protein 3 like 1	85509	8025452	-0.0650053	-1.90502	0.0725422	0.140194	1
GSE75214	LCE1B	late cornified envelope 1B	353132	7905525	-0.141068	-1.94096	0.0725477	0.140196	1
GSE75214	TREX2	three prime repair exonuclease 2	11219	8175808	-0.116495	-1.9317	0.0725798	0.140246	2
