accession	probe_id	gene_symbol	gene_title	gene_id	n_case	n_control	mean_case	mean_control	log2fc	t_stat	p_value	fdr
GSE59071	8044094	TMEM182	transmembrane protein 182	130827	74	11	5.62224	5.67682	-0.0545848	-0.828627	0.420154	0.542183
GSE59071	7984255				74	11	2.98062	3.01793	-0.0373054	-0.833678	0.420208	0.542231
GSE59071	7892723				74	11	3.83067	3.73874	0.0919253	0.825867	0.420308	0.542339
GSE59071	8169947	OR13H1	olfactory receptor family 13 subfamily H member 1	347468	74	11	4.24976	4.29486	-0.0450999	-0.830181	0.420354	0.542378
GSE59071	8123334	LINC00602	long intergenic non-protein coding RNA 602	441177	74	11	6.14747	6.22149	-0.0740251	-0.83344	0.420375	0.542384
GSE59071	8154527				74	11	6.09553	6.14267	-0.0471323	-0.82256	0.420395	0.542388
GSE59071	8108422				74	11	5.51882	5.43502	0.0838004	0.829862	0.42044	0.542404
GSE59071	7985695	AKAP13	A-kinase anchoring protein 13	11214	74	11	9.09216	9.04871	0.0434538	0.828402	0.420437	0.542404
GSE59071	7932983				74	11	5.74216	5.70242	0.0397312	0.833612	0.420505	0.542467
GSE59071	8117746	SNORD32B	small nucleolar RNA, C/D box 32B	692092	74	11	6.94393	6.87305	0.0708811	0.830498	0.420536	0.542486
GSE59071	7896143				74	11	7.02996	6.97111	0.058857	0.826078	0.420664	0.54263
GSE59071	8058668				74	11	3.92136	3.98529	-0.0639317	-0.827159	0.420713	0.542672
GSE59071	7894547				74	11	5.0378	4.90189	0.135916	0.834231	0.42077	0.542725
GSE59071	8095043	RASL11B	RAS like family 11 member B	65997	74	11	5.64578	5.57553	0.0702497	0.834398	0.420826	0.542739
GSE59071	8176673				74	11	3.49832	3.54761	-0.049293	-0.831984	0.42083	0.542739
GSE59071	8177184				74	11	3.49832	3.54761	-0.049293	-0.831984	0.42083	0.542739
GSE59071	8041223				74	11	5.30352	5.36623	-0.0627149	-0.831361	0.420859	0.54275
GSE59071	8058373	WDR12	WD repeat domain 12	55759	74	11	7.4505	7.51179	-0.0612895	-0.822345	0.420871	0.54275
GSE59071	7919852				74	11	3.0992	3.13714	-0.0379391	-0.828936	0.421153	0.543092
GSE59071	8090660				74	11	4.63863	4.66792	-0.0292907	-0.829583	0.421221	0.543159
GSE59071	8138995				74	11	4.96775	5.01787	-0.0501115	-0.828858	0.421293	0.543231
GSE59071	8149353	LOC100133267	defensin, beta 130-like	100133267	74	11	4.19661	4.2792	-0.0825973	-0.828592	0.421362	0.543235
GSE59071	8149377	LOC100133267	defensin, beta 130-like	100133267	74	11	4.19661	4.2792	-0.0825973	-0.828592	0.421362	0.543235
GSE59071	8119427	TREML4	triggering receptor expressed on myeloid cells like 4	285852	74	11	6.01474	6.07201	-0.0572691	-0.826424	0.421322	0.543235
GSE59071	7971937	KLHL1	kelch like family member 1	57626	74	11	4.77958	4.82965	-0.0500714	-0.831084	0.421362	0.543235
GSE59071	7892536				74	11	11.393	11.4442	-0.0512169	-0.819752	0.421386	0.543245
GSE59071	8134036	STEAP2	STEAP2 metalloreductase	261729	74	11	8.63193	8.7189	-0.0869676	-0.828102	0.421492	0.543361
GSE59071	8120464				74	11	4.70803	4.75364	-0.0456064	-0.826088	0.421573	0.543444
GSE59071	8003806	OR1D4	olfactory receptor family 1 subfamily D member 4 (gene/pseudogene)	653166	74	11	6.0569	6.13749	-0.0805917	-0.828452	0.421757	0.54366
GSE59071	8094093	GPR78	G protein-coupled receptor 78	27201	74	11	6.12346	6.169	-0.0455405	-0.823971	0.421883	0.543802
GSE59071	7981375				74	11	3.55228	3.51228	0.0400012	0.82744	0.422037	0.543979
GSE59071	7953409	PTMS	parathymosin	5763	74	11	8.90301	8.83398	0.0690287	0.82993	0.422121	0.544066
GSE59071	8166349				74	11	3.12055	3.0428	0.0777533	0.828973	0.422193	0.544138
GSE59071	7895306				74	11	8.95048	8.88676	0.0637197	0.821343	0.42225	0.54419
GSE59071	8000823	SMG1P3	SMG1P3, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 3	100271836	74	11	10.5459	10.6151	-0.0691908	-0.815515	0.422353	0.544302
GSE59071	8016484	PRAC1	prostate cancer susceptibility candidate 1	84366	74	11	6.82316	6.53626	0.286893	0.834244	0.422388	0.544326
GSE59071	7895202				74	11	5.62681	5.43935	0.18746	0.830997	0.422607	0.544587
GSE59071	8081343	TRMT10C	tRNA methyltransferase 10C, mitochondrial RNase P subunit	54931	74	11	7.13422	7.18307	-0.0488519	-0.816582	0.422777	0.544785
GSE59071	8118634	RING1	ring finger protein 1	6015	74	11	8.02833	7.99691	0.0314263	0.823366	0.422877	0.544893
GSE59071	8124756	PPP1R10	protein phosphatase 1 regulatory subunit 10	5514	74	11	9.29934	9.35963	-0.0602902	-0.830637	0.42302	0.545014
GSE59071	8178358	PPP1R10	protein phosphatase 1 regulatory subunit 10	5514	74	11	9.29934	9.35963	-0.0602902	-0.830637	0.42302	0.545014
GSE59071	8179664	PPP1R10	protein phosphatase 1 regulatory subunit 10	5514	74	11	9.29934	9.35963	-0.0602902	-0.830637	0.42302	0.545014
GSE59071	8052678				74	11	3.57859	3.55297	0.0256206	0.815098	0.423121	0.545123
GSE59071	8003771				74	11	6.67337	6.61215	0.061212	0.826214	0.423175	0.545171
GSE59071	8086515				74	11	3.80126	3.82295	-0.0216934	-0.815474	0.423227	0.545217
GSE59071	8126916	PGK2	phosphoglycerate kinase 2	5232	74	11	4.70398	4.76039	-0.0564122	-0.827453	0.423286	0.545272
GSE59071	7893495				74	11	4.22219	4.10833	0.113861	0.827412	0.42332	0.545295
GSE59071	7894089				74	11	8.56083	8.76187	-0.201042	-0.827289	0.423409	0.545388
GSE59071	8160419	IFNA13	interferon alpha 13	3447	74	11	5.49556	5.42737	0.0681863	0.828384	0.42352	0.545506
GSE59071	8163535	AMBP	alpha-1-microglobulin/bikunin precursor	259	74	11	5.92711	5.97695	-0.0498393	-0.822653	0.423533	0.545506
GSE59071	7954136	PDE6H	phosphodiesterase 6H	5149	74	11	5.26331	5.2365	0.0268082	0.817928	0.423572	0.545535
GSE59071	8130497				74	11	3.29019	3.25739	0.0328015	0.825546	0.423604	0.545555
GSE59071	7976158				74	11	8.78766	8.73875	0.0489145	0.819971	0.423625	0.545561
GSE59071	8141273	PDAP1	PDGFA associated protein 1	11333	74	11	8.21835	8.24445	-0.0261072	-0.820385	0.423647	0.545568
GSE59071	8046542	HOXD9	homeobox D9	3235	74	11	7.32834	7.26527	0.0630614	0.826813	0.4241	0.546113
GSE59071	8135705	KCND2	potassium voltage-gated channel subfamily D member 2	3751	74	11	4.85437	4.88788	-0.0335092	-0.813334	0.424103	0.546113
GSE59071	8138440				74	11	4.38034	4.34523	0.0351042	0.821045	0.424175	0.546174
GSE59071	8010188	TNRC6C	trinucleotide repeat containing 6C	57690	74	11	7.22139	7.18916	0.0322338	0.814695	0.424183	0.546174
GSE59071	8143065	C7orf49	chromosome 7 open reading frame 49	78996	74	11	8.34203	8.29338	0.0486548	0.821767	0.424281	0.546279
GSE59071	8176558	TTTY2B	testis-specific transcript, Y-linked 2B (non-protein coding)	100101117	74	11	4.76442	4.84373	-0.0793136	-0.825156	0.424335	0.546306
GSE59071	8177053	TTTY2B	testis-specific transcript, Y-linked 2B (non-protein coding)	100101117	74	11	4.76442	4.84373	-0.0793136	-0.825156	0.424335	0.546306
GSE59071	8022281				74	11	3.46147	3.49798	-0.0365055	-0.824002	0.424448	0.54643
GSE59071	7912529				74	11	6.30914	6.37543	-0.0662914	-0.821571	0.424473	0.546441
GSE59071	8129677	SGK1	serum/glucocorticoid regulated kinase 1	6446	74	11	7.99344	7.90711	0.0863262	0.822921	0.424588	0.546548
GSE59071	7959856	PIWIL1	piwi like RNA-mediated gene silencing 1	9271	74	11	5.16801	5.24271	-0.0746986	-0.819332	0.424591	0.546548
GSE59071	8046016				74	11	2.74249	2.77781	-0.035319	-0.825989	0.424605	0.546548
GSE59071	7913972				74	11	5.2243	5.28757	-0.0632728	-0.824945	0.424634	0.546564
GSE59071	7943892	NCAM1	neural cell adhesion molecule 1	4684	74	11	6.24301	6.16231	0.0806981	0.822063	0.424798	0.546754
GSE59071	8130173	RAET1L	retinoic acid early transcript 1L	154064	74	11	6.60142	6.51842	0.0830024	0.825968	0.42497	0.546954
GSE59071	8082118				74	11	4.05066	4.09523	-0.04457	-0.823664	0.42501	0.546984
GSE59071	8007148	GAST	gastrin	2520	74	11	6.93776	7.01201	-0.0742493	-0.8229	0.425083	0.547057
GSE59071	8167645	NUDT10	nudix hydrolase 10	170685	74	11	7.27931	7.31644	-0.0371284	-0.81973	0.425102	0.54706
GSE59071	7981190	LOC100130815	uncharacterized LOC100130815	100130815	74	11	4.18869	4.23673	-0.048043	-0.821744	0.425247	0.547226
GSE59071	8042119	PAPOLG	poly(A) polymerase gamma	64895	74	11	8.31015	8.35829	-0.0481396	-0.815197	0.425312	0.547267
GSE59071	8180352	MRGPRX3	MAS related GPR family member X3	117195	74	11	5.57078	5.52673	0.0440426	0.812887	0.425308	0.547267
GSE59071	8165705				74	11	8.16745	8.40079	-0.233337	-0.8267	0.425362	0.54731
GSE59071	8153258	SLC45A4	solute carrier family 45 member 4	57210	74	11	7.1408	7.09581	0.0449874	0.812271	0.425397	0.547334
GSE59071	8175440				74	11	4.30758	4.25737	0.0502095	0.823929	0.425529	0.547462
GSE59071	7934779	LRIT2	leucine rich repeat, Ig-like and transmembrane domains 2	340745	74	11	4.89312	4.93274	-0.039618	-0.818942	0.425522	0.547462
GSE59071	8053733	KMT5A	lysine methyltransferase 5A	387893	74	11	9.57482	9.62521	-0.0503965	-0.820152	0.425713	0.547635
GSE59071	8003656	SERPINF2	serpin family F member 2	5345	74	11	6.46407	6.42844	0.0356316	0.813859	0.425683	0.547635
GSE59071	8128954				74	11	2.8621	2.88333	-0.0212275	-0.819865	0.425706	0.547635
GSE59071	7998655	RPS2	ribosomal protein S2	6187	74	11	11.7531	11.7966	-0.0435204	-0.817101	0.425794	0.547718
GSE59071	8047441				74	11	5.58602	5.68971	-0.103688	-0.822691	0.425943	0.547888
GSE59071	7957608	MIR492	microRNA 492	574449	74	11	8.00223	8.10244	-0.100208	-0.810419	0.426046	0.547999
GSE59071	8076734	WNT7B	Wnt family member 7B	7477	74	11	6.38742	6.30371	0.0837101	0.827105	0.426078	0.548019
GSE59071	7956271	HSD17B6	hydroxysteroid 17-beta dehydrogenase 6	8630	74	11	5.06203	5.16253	-0.100495	-0.815818	0.4261	0.548027
GSE59071	8083770	OTOL1	otolin 1	131149	74	11	5.38229	5.42834	-0.0460523	-0.818824	0.426185	0.548115
GSE59071	8083310	RNF13	ring finger protein 13	11342	74	11	8.90549	8.87086	0.0346334	0.814304	0.426206	0.54812
GSE59071	8167784				74	11	5.12572	5.17435	-0.048624	-0.823028	0.426226	0.548125
GSE59071	7895879				74	11	8.54223	8.60057	-0.0583373	-0.823301	0.426333	0.548241
GSE59071	8069644	APP	amyloid beta precursor protein	351	74	11	11.4647	11.5108	-0.0461071	-0.818993	0.426383	0.548284
GSE59071	8061815	BPIFB3	BPI fold containing family B member 3	359710	74	11	6.16001	6.20602	-0.0460132	-0.815735	0.426465	0.548369
GSE59071	8013527				74	11	3.29971	3.26174	0.0379694	0.817231	0.426492	0.548382
GSE59071	8043379				74	11	3.3618	3.40195	-0.040148	-0.820991	0.426515	0.548391
GSE59071	7894390				74	11	4.43117	4.53614	-0.104971	-0.813973	0.426629	0.548516
GSE59071	8057933	GTF3C3	general transcription factor IIIC subunit 3	9330	74	11	7.58585	7.62739	-0.0415366	-0.807908	0.426652	0.548524
GSE59071	8015187	KRTAP1-4	keratin associated protein 1-4	728255	74	11	8.49429	8.43262	0.0616724	0.818178	0.426699	0.548564
GSE59071	7893401				74	11	4.17666	4.32088	-0.144221	-0.823884	0.426799	0.548671
GSE59071	7895964				74	11	12.2329	12.1768	0.0561114	0.815181	0.426836	0.548697
GSE59071	8155661	FOXD4L5	forkhead box D4-like 5	653427	74	11	6.99867	6.96436	0.0343101	0.8144	0.426862	0.548709
GSE59071	7943282	KDM4D	lysine demethylase 4D	55693	74	11	5.43919	5.48678	-0.0475865	-0.818911	0.426921	0.548764
GSE59071	7895031				74	11	7.62045	7.7723	-0.151844	-0.82318	0.426946	0.54877
GSE59071	7951853	APOA5	apolipoprotein A5	116519	74	11	6.05429	6.10965	-0.0553551	-0.822541	0.426959	0.54877
GSE59071	8025515	RDH8	retinol dehydrogenase 8 (all-trans)	50700	74	11	5.90448	5.83117	0.0733168	0.820624	0.427057	0.548774
GSE59071	7999382				74	11	7.61647	7.67567	-0.0592059	-0.813387	0.427061	0.548774
GSE59071	8045229	ARHGEF4	Rho guanine nucleotide exchange factor 4	50649	74	11	6.08026	6.13118	-0.0509157	-0.818037	0.427051	0.548774
GSE59071	8180314	KCNMB3	potassium calcium-activated channel subfamily M regulatory beta subunit 3	27094	74	11	6.06907	6.11996	-0.050896	-0.818954	0.427022	0.548774
GSE59071	7967641	TMEM132D	transmembrane protein 132D	121256	74	11	5.9206	5.97064	-0.0500362	-0.819882	0.427036	0.548774
GSE59071	7938012	TRIM6-TRIM34	TRIM6-TRIM34 readthrough	445372	74	11	5.70735	5.74746	-0.040113	-0.819404	0.427053	0.548774
GSE59071	7893813				74	11	5.8526	5.93985	-0.087253	-0.81615	0.427105	0.548794
GSE59071	8173457	ZMYM3	zinc finger MYM-type containing 3	9203	74	11	7.06139	7.02373	0.0376646	0.813637	0.427109	0.548794
GSE59071	7895867				74	11	3.12557	3.06046	0.0651091	0.814455	0.427175	0.548857
GSE59071	8119882	RSPH9	radial spoke head 9 homolog	221421	74	11	5.06593	5.12657	-0.0606469	-0.822242	0.427278	0.548947
GSE59071	8144082	C7orf13	chromosome 7 open reading frame 13	129790	74	11	6.55354	6.51188	0.041661	0.814525	0.427266	0.548947
GSE59071	7894150				74	11	2.81836	2.72851	0.0898562	0.817293	0.427317	0.548976
GSE59071	7895167				74	11	5.71576	5.57534	0.14042	0.819835	0.427375	0.549029
GSE59071	8167027	RGN	regucalcin	9104	74	11	4.82663	4.78025	0.0463803	0.820186	0.427396	0.549035
GSE59071	7899167	LIN28A	lin-28 homolog A	79727	74	11	5.90873	5.85328	0.0554496	0.817351	0.427583	0.549254
GSE59071	7997569	ADAD2	adenosine deaminase domain containing 2	161931	74	11	7.34542	7.28365	0.0617654	0.81837	0.427661	0.54933
GSE59071	7895636				74	11	3.01696	2.96029	0.0566704	0.812768	0.427675	0.54933
GSE59071	7895980				74	11	3.11546	3.18742	-0.071965	-0.813011	0.427726	0.549332
GSE59071	7959891				74	11	5.11275	5.17188	-0.0591311	-0.812516	0.4277	0.549332
GSE59071	7929589				74	11	5.39687	5.4544	-0.0575274	-0.820147	0.427723	0.549332
GSE59071	8113786				74	11	3.43769	3.46808	-0.0303965	-0.817063	0.427824	0.549436
GSE59071	7896124				74	11	6.77995	6.89934	-0.119391	-0.818624	0.427895	0.549506
GSE59071	7894193				74	11	5.45447	5.38381	0.0706546	0.805305	0.42792	0.549517
GSE59071	7937433	DRD4	dopamine receptor D4	1815	74	11	7.49603	7.54948	-0.0534499	-0.816315	0.427998	0.549596
GSE59071	7892831				74	11	9.6412	9.49589	0.14531	0.818138	0.428021	0.549604
GSE59071	7895728				74	11	5.63391	5.56471	0.0692027	0.813494	0.428085	0.549665
GSE59071	8121269				74	11	6.10998	6.04826	0.0617214	0.812656	0.428111	0.549677
GSE59071	7895891				74	11	3.15753	3.24618	-0.0886574	-0.81883	0.428218	0.549778
GSE59071	8151219				74	11	4.51255	4.55154	-0.0389919	-0.811259	0.428222	0.549778
GSE59071	7974471				74	11	9.0903	9.20762	-0.117314	-0.817751	0.428268	0.549815
GSE59071	8152962	LRRC6	leucine rich repeat containing 6	23639	74	11	6.56796	6.4253	0.142662	0.820687	0.428324	0.549826
GSE59071	7894161				74	11	8.95452	9.02141	-0.0668918	-0.814775	0.428326	0.549826
GSE59071	8028908	ITPKC	inositol-trisphosphate 3-kinase C	80271	74	11	7.63014	7.68716	-0.0570202	-0.81225	0.428295	0.549826
GSE59071	8024331	PLK5	polo like kinase 5	126520	74	11	7.1616	7.19584	-0.0342375	-0.809386	0.428472	0.549992
GSE59071	7896265				74	11	2.99476	2.93654	0.0582119	0.817454	0.42861	0.550148
GSE59071	8037482	CEACAM20	carcinoembryonic antigen related cell adhesion molecule 20	125931	74	11	5.60003	5.53547	0.0645583	0.798984	0.428643	0.550169
GSE59071	8074223	CECR6	cat eye syndrome chromosome region, candidate 6	27439	74	11	7.85244	7.79589	0.0565522	0.816135	0.428721	0.550248
GSE59071	8054338	CREG2	cellular repressor of E1A stimulated genes 2	200407	74	11	6.02542	5.98019	0.0452275	0.818352	0.428772	0.550292
GSE59071	7995326				74	11	6.87815	6.9495	-0.0713568	-0.818521	0.428837	0.550355
GSE59071	8132832	DDC-AS1	DDC antisense RNA 1	100129427	74	11	6.39689	6.45578	-0.0588905	-0.816579	0.429009	0.550554
GSE59071	8037170	PAFAH1B3	platelet activating factor acetylhydrolase 1b catalytic subunit 3	5050	74	11	8.52426	8.57064	-0.0463807	-0.811643	0.429058	0.550596
GSE59071	8062237	CNBD2	cyclic nucleotide binding domain containing 2	140894	74	11	5.08412	5.0575	0.0266215	0.803232	0.429087	0.550612
GSE59071	7892568				74	11	10.8786	10.8009	0.0777693	0.815881	0.429133	0.550628
GSE59071	7905483	LCE5A	late cornified envelope 5A	254910	74	11	6.43896	6.49143	-0.0524657	-0.809201	0.429128	0.550628
GSE59071	8022277				74	11	6.79839	6.72153	0.0768567	0.813174	0.429296	0.550795
GSE59071	8003857				74	11	6.24617	6.2008	0.0453647	0.800213	0.429296	0.550795
GSE59071	8084323	DVL3	dishevelled segment polarity protein 3	1857	74	11	8.78182	8.80446	-0.0226373	-0.809261	0.429344	0.550835
GSE59071	8176933				74	11	4.28506	4.33531	-0.0502556	-0.816567	0.429396	0.550859
GSE59071	8177401				74	11	4.28506	4.33531	-0.0502556	-0.816567	0.429396	0.550859
GSE59071	7944632	TECTA	tectorin alpha	7007	74	11	5.82996	5.76656	0.0634032	0.816918	0.429449	0.550906
GSE59071	8086498	KIAA1143	KIAA1143	57456	74	11	7.64935	7.59996	0.0493903	0.813359	0.429472	0.550914
GSE59071	8031931				74	11	8.04725	8.20461	-0.15736	-0.811605	0.429513	0.550946
GSE59071	7990618				74	11	7.25259	7.20515	0.0474368	0.808466	0.429564	0.550969
GSE59071	8144894	INTS10	integrator complex subunit 10	55174	74	11	8.0525	8.09063	-0.0381334	-0.807626	0.429552	0.550969
GSE59071	8129069				74	11	4.45061	4.55873	-0.10812	-0.816729	0.429635	0.551017
GSE59071	8047780	SNORA41	small nucleolar RNA, H/ACA box 41	619569	74	11	6.30943	6.20434	0.105091	0.812408	0.429625	0.551017
GSE59071	8023910	LOC284241	uncharacterized LOC284241	284241	74	11	5.8161	5.91546	-0.099357	-0.816769	0.429674	0.551046
GSE59071	7982185	LOC100289656	Dexi homolog (mouse) pseudogene	100289656	74	11	8.35881	8.30958	0.0492342	0.811859	0.429802	0.551168
GSE59071	7986685	LOC100289656	Dexi homolog (mouse) pseudogene	100289656	74	11	8.35881	8.30958	0.0492342	0.811859	0.429802	0.551168
GSE59071	8173912	RPSAP15	ribosomal protein SA pseudogene 15	220885	74	11	8.10737	8.14912	-0.0417533	-0.806356	0.429836	0.55119
GSE59071	8084947	FBXO45	F-box protein 45	200933	74	11	7.25804	7.32352	-0.065476	-0.809539	0.429911	0.551244
GSE59071	8155073	CCDC107	coiled-coil domain containing 107	203260	74	11	7.58313	7.53683	0.046297	0.81223	0.4299	0.551244
GSE59071	7961962				74	11	5.13595	5.20674	-0.0707938	-0.814064	0.429958	0.551261
GSE59071	7972888	PCID2	PCI domain containing 2	55795	74	11	6.95601	7.02631	-0.0703015	-0.811703	0.429943	0.551261
GSE59071	7969298				74	11	5.85512	5.79259	0.0625252	0.815282	0.429988	0.551279
GSE59071	8176469				74	11	4.15819	4.07531	0.0828784	0.812545	0.430129	0.551417
GSE59071	8071063	TPTEP1	transmembrane phosphatase with tensin homology pseudogene 1	387590	74	11	4.80177	4.73994	0.0618214	0.808029	0.430128	0.551417
GSE59071	7907430	FASLG	Fas ligand	356	74	11	5.97457	5.94074	0.0338274	0.80623	0.430169	0.551447
GSE59071	8085689	TBC1D5	TBC1 domain family member 5	9779	74	11	7.21309	7.2837	-0.0706075	-0.811263	0.430316	0.551614
GSE59071	8173926				74	11	4.68569	4.72931	-0.0436198	-0.810853	0.430346	0.551631
GSE59071	7991566	LINS1	lines homolog 1	55180	74	11	6.6333	6.70356	-0.0702663	-0.816369	0.430452	0.551703
GSE59071	8040725	DPYSL5	dihydropyrimidinase like 5	56896	74	11	5.59545	5.64156	-0.0461131	-0.812565	0.430442	0.551703
GSE59071	7894682				74	11	11.9208	11.9666	-0.045824	-0.808057	0.430444	0.551703
GSE59071	8021129	RNF165	ring finger protein 165	494470	74	11	5.48669	5.41961	0.0670791	0.816758	0.43053	0.551782
GSE59071	7911273	OR2T4	olfactory receptor family 2 subfamily T member 4	127074	74	11	4.13522	4.22153	-0.0863087	-0.815031	0.43062	0.551855
GSE59071	7893443				74	11	7.18408	7.12627	0.0578107	0.81103	0.430606	0.551855
GSE59071	8161988	UBQLN1	ubiquilin 1	29979	74	11	10.1673	10.144	0.023317	0.80309	0.4308	0.552064
GSE59071	8169697				74	11	3.17568	3.14708	0.0286047	0.811486	0.430831	0.552083
GSE59071	8140686	SEMA3D	semaphorin 3D	223117	74	11	5.73958	5.87265	-0.133073	-0.809134	0.430888	0.552099
GSE59071	8116174	GMCL1P1	germ cell-less, spermatogenesis associated 1 pseudogene 1	64396	74	11	3.8672	3.93303	-0.0658265	-0.816702	0.430943	0.552099
GSE59071	7942287				74	11	4.61954	4.67874	-0.0591964	-0.810817	0.430919	0.552099
GSE59071	7925361	LGALS8-AS1	LGALS8 antisense RNA 1	100287902	74	11	6.08636	6.12517	-0.038813	-0.808363	0.430869	0.552099
GSE59071	8143417	KIAA1549	KIAA1549	57670	74	11	8.79417	8.75846	0.0357137	0.805221	0.430935	0.552099
GSE59071	8138600				74	11	3.16022	3.19302	-0.0327957	-0.812902	0.430898	0.552099
GSE59071	8136291				74	11	3.56082	3.59541	-0.0345944	-0.812274	0.431114	0.552296
GSE59071	8071061	TPTEP1	transmembrane phosphatase with tensin homology pseudogene 1	387590	74	11	6.19888	6.08015	0.118727	0.813085	0.431433	0.552684
GSE59071	7980578				74	11	2.95102	2.98212	-0.0310974	-0.811108	0.431532	0.552789
GSE59071	8166899	NYX	nyctalopin	60506	74	11	6.77937	6.82717	-0.0478004	-0.809543	0.431707	0.552992
GSE59071	7893214				74	11	4.40839	4.61675	-0.208354	-0.813222	0.431726	0.552995
GSE59071	7896209				74	11	4.46853	4.37615	0.092379	0.807403	0.431804	0.553074
GSE59071	8118644	RPS18P9	ribosomal protein S18 pseudogene 9	645958	74	11	10.4809	10.5357	-0.0548084	-0.810143	0.431922	0.553161
GSE59071	8178253	RPS18P9	ribosomal protein S18 pseudogene 9	645958	74	11	10.4809	10.5357	-0.0548084	-0.810143	0.431922	0.553161
GSE59071	8179544	RPS18P9	ribosomal protein S18 pseudogene 9	645958	74	11	10.4809	10.5357	-0.0548084	-0.810143	0.431922	0.553161
