accession	probe_id	gene_symbol	gene_title	gene_id	n_case	n_control	mean_case	mean_control	log2fc	t_stat	p_value	fdr
GSE87466	233175_PM_at	ZNF460	zinc finger protein 460	10794	87	21	3.14697	3.15608	-0.00911084	-0.295811	0.769329	0.831516
GSE87466	1556427_PM_s_at	LRRN4CL	LRRN4 C-terminal like	221091	87	21	6.04261	6.10136	-0.0587491	-0.296204	0.76943	0.831609
GSE87466	213673_PM_x_at	LOC100287008	hypothetical protein LOC100287008	100287008	87	21	8.15851	8.19955	-0.0410419	-0.295872	0.769502	0.831654
GSE87466	200823_PM_x_at	RPL29	ribosomal protein L29	6159	87	21	12.6759	12.647	0.0289235	0.296723	0.769491	0.831654
GSE87466	238263_PM_at	EPHA1-AS1	EPHA1 antisense RNA 1	285965	87	21	5.28701	5.2567	0.0303092	0.295628	0.76963	0.831776
GSE87466	228768_PM_at	FNIP1	folliculin interacting protein 1	96459	87	21	9.06462	9.09372	-0.0291054	-0.29615	0.76974	0.831878
GSE87466	201717_PM_at	MRPL49	mitochondrial ribosomal protein L49	740	87	21	9.65228	9.61131	0.0409673	0.295639	0.769765	0.831889
GSE87466	222540_PM_s_at	RSF1	remodeling and spacing factor 1	51773	87	21	8.88701	8.84295	0.0440626	0.295778	0.769838	0.831951
GSE87466	230152_PM_at	CFAP44	cilia and flagella associated protein 44	55779	87	21	6.13233	6.19291	-0.0605785	-0.295972	0.769931	0.831984
GSE87466	200990_PM_at	TRIM28	tripartite motif containing 28	10155	87	21	9.4866	9.44873	0.0378714	0.295693	0.769933	0.831984
GSE87466	228239_PM_at	SMIM11A	small integral membrane protein 11A	54065	87	21	8.54972	8.5151	0.0346266	0.295433	0.769944	0.831984
GSE87466	227345_PM_at	TNFRSF10D	TNF receptor superfamily member 10d	8793	87	21	8.46402	8.48951	-0.0254959	-0.295008	0.769944	0.831984
GSE87466	243082_PM_at				87	21	3.16599	3.17202	-0.00603284	-0.294497	0.769908	0.831984
GSE87466	210606_PM_x_at	KLRD1	killer cell lectin like receptor D1	3824	87	21	5.53927	5.59335	-0.0540846	-0.295549	0.76999	0.832
GSE87466	1558275_PM_at				87	21	4.30638	4.27868	0.027703	0.295301	0.769981	0.832
GSE87466	227284_PM_at	ZNF766	zinc finger protein 766	90321	87	21	7.97975	7.93613	0.0436186	0.295668	0.770129	0.832134
GSE87466	201660_PM_at	ACSL3	acyl-CoA synthetase long-chain family member 3	2181	87	21	8.17763	8.14245	0.0351857	0.295427	0.770204	0.832192
GSE87466	240554_PM_at	AKAP8L	A-kinase anchoring protein 8 like	26993	87	21	5.6276	5.59539	0.0322108	0.294892	0.770213	0.832192
GSE87466	231659_PM_at	ST3GAL3	ST3 beta-galactoside alpha-2,3-sialyltransferase 3	6487	87	21	6.30789	6.28708	0.02081	0.294583	0.770233	0.832197
GSE87466	203163_PM_at	KATNB1	katanin regulatory subunit B1	10300	87	21	5.63688	5.60103	0.0358519	0.294816	0.770313	0.832267
GSE87466	220232_PM_at	SCD5	stearoyl-CoA desaturase 5	79966	87	21	4.40109	4.42292	-0.0218305	-0.295246	0.770349	0.832281
GSE87466	209961_PM_s_at	HGF	hepatocyte growth factor	3082	87	21	5.12134	5.13726	-0.0159171	-0.29402	0.770356	0.832281
GSE87466	208705_PM_s_at	EIF5	eukaryotic translation initiation factor 5	1983	87	21	10.8997	10.8639	0.0357427	0.295062	0.770511	0.832432
GSE87466	1560533_PM_at	LOC101928098	uncharacterized LOC101928098	101928098	87	21	3.98992	3.99986	-0.00994466	-0.293088	0.770558	0.832466
GSE87466	210300_PM_at	REM1	RRAD and GEM like GTPase 1	28954	87	21	6.4956	6.51498	-0.0193785	-0.293748	0.770719	0.832608
GSE87466	242462_PM_at				87	21	4.07147	4.08247	-0.0110048	-0.293696	0.77072	0.832608
GSE87466	222190_PM_s_at	C16orf58	chromosome 16 open reading frame 58	64755	87	21	8.17234	8.19068	-0.0183406	-0.294308	0.770775	0.832651
GSE87466	1553186_PM_x_at	RASEF	RAS and EF-hand domain containing	158158	87	21	9.92318	9.85849	0.0646901	0.294332	0.771043	0.832915
GSE87466	226966_PM_at	PRPF40B	pre-mRNA processing factor 40 homolog B	25766	87	21	5.71337	5.73638	-0.0230108	-0.293899	0.77105	0.832915
GSE87466	320_PM_at	PEX6	peroxisomal biogenesis factor 6	5190	87	21	6.77204	6.8199	-0.047868	-0.293621	0.771077	0.832928
GSE87466	207410_PM_s_at	TLX2	T-cell leukemia homeobox 2	3196	87	21	4.93349	4.96003	-0.0265355	-0.293719	0.771145	0.832985
GSE87466	212505_PM_s_at	MAU2	MAU2 sister chromatid cohesion factor	23383	87	21	7.40661	7.43739	-0.0307708	-0.293976	0.771199	0.833027
GSE87466	1559054_PM_a_at				87	21	6.72314	6.69472	0.0284176	0.293754	0.771281	0.833083
GSE87466	1569138_PM_a_at	SRCAP	Snf2-related CREBBP activator protein	10847	87	21	4.1342	4.15223	-0.0180332	-0.293727	0.771276	0.833083
GSE87466	1558957_PM_s_at	CEPT1	choline/ethanolamine phosphotransferase 1	10390	87	21	3.74962	3.76202	-0.0123997	-0.293403	0.771388	0.833149
GSE87466	205696_PM_s_at	GFRA1	GDNF family receptor alpha 1	2674	87	21	4.61207	4.60058	0.0114926	0.292959	0.771368	0.833149
GSE87466	1558968_PM_at				87	21	3.29936	3.30998	-0.0106212	-0.293066	0.771378	0.833149
GSE87466	211515_PM_s_at	DSTYK	dual serine/threonine and tyrosine protein kinase	25778	87	21	3.53467	3.51745	0.0172213	0.292853	0.771433	0.833181
GSE87466	203141_PM_s_at	AP3B1	adaptor related protein complex 3 beta 1 subunit	8546	87	21	7.626	7.57308	0.0529213	0.293188	0.7715	0.833189
GSE87466	212341_PM_at	YIPF6	Yip1 domain family member 6	286451	87	21	8.20728	8.25923	-0.0519563	-0.293645	0.771462	0.833189
GSE87466	223118_PM_s_at	USP47	ubiquitin specific peptidase 47	55031	87	21	8.43866	8.40658	0.0320823	0.293557	0.771501	0.833189
GSE87466	228659_PM_at				87	21	4.64674	4.66848	-0.0217453	-0.293241	0.771476	0.833189
GSE87466	1560864_PM_at				87	21	3.74261	3.73066	0.0119496	0.293032	0.771582	0.83326
GSE87466	236781_PM_at				87	21	5.86728	5.80781	0.0594698	0.293713	0.771612	0.833276
GSE87466	206335_PM_at	GALNS	galactosamine (N-acetyl)-6-sulfatase	2588	87	21	9.08482	9.05249	0.0323337	0.293329	0.771783	0.833444
GSE87466	1561846_PM_s_at	CCDC168	coiled-coil domain containing 168	643677	87	21	4.29879	4.31347	-0.0146724	-0.292405	0.771976	0.833636
GSE87466	232586_PM_x_at	LOC100133315	transient receptor potential cation channel, subfamily C, member 2-like	100133315	87	21	7.62415	7.61018	0.013965	0.292305	0.772045	0.833694
GSE87466	239208_PM_s_at	YBEY	ybeY metallopeptidase (putative)	54059	87	21	6.38025	6.32096	0.0592852	0.292407	0.772228	0.833873
GSE87466	232727_PM_at	UCKL1	uridine-cytidine kinase 1 like 1	54963	87	21	4.83805	4.8514	-0.0133412	-0.291255	0.772241	0.833873
GSE87466	241768_PM_at				87	21	5.72304	5.75439	-0.0313466	-0.292432	0.772385	0.833979
GSE87466	232872_PM_at				87	21	3.01693	2.99553	0.0214025	0.292189	0.772381	0.833979
GSE87466	201795_PM_at	LBR	lamin B receptor	3930	87	21	11.1078	11.0945	0.0133223	0.292308	0.77236	0.833979
GSE87466	210949_PM_s_at	EIF3CL	eukaryotic translation initiation factor 3 subunit C-like	728689	87	21	11.0572	11.0264	0.0308141	0.291694	0.772558	0.834144
GSE87466	233288_PM_at	ATR	ATR serine/threonine kinase	545	87	21	4.07429	4.08402	-0.0097353	-0.29118	0.772568	0.834144
GSE87466	218637_PM_at	IMPACT	impact RWD domain protein	55364	87	21	7.85713	7.90346	-0.0463274	-0.291811	0.772635	0.834199
GSE87466	53076_PM_at	B4GALT7	beta-1,4-galactosyltransferase 7	11285	87	21	8.44969	8.4857	-0.0360102	-0.291639	0.772794	0.834338
GSE87466	221369_PM_at	MTNR1A	melatonin receptor 1A	4543	87	21	5.32428	5.30327	0.0210149	0.291311	0.772789	0.834338
GSE87466	218521_PM_s_at	UBE2W	ubiquitin conjugating enzyme E2 W (putative)	55284	87	21	6.43043	6.38091	0.0495215	0.291554	0.772951	0.83441
GSE87466	241685_PM_x_at				87	21	4.26338	4.22378	0.0395995	0.291409	0.772958	0.83441
GSE87466	233005_PM_at	ZNHIT6	zinc finger HIT-type containing 6	54680	87	21	5.88605	5.92293	-0.0368805	-0.291461	0.772983	0.83441
GSE87466	205731_PM_s_at	NCOA2	nuclear receptor coactivator 2	10499	87	21	6.74416	6.77807	-0.0339115	-0.290828	0.772957	0.83441
GSE87466	237681_PM_at				87	21	4.42193	4.39374	0.0281882	0.291331	0.772977	0.83441
GSE87466	224066_PM_s_at	HIPK2	homeodomain interacting protein kinase 2	28996	87	21	6.72638	6.74723	-0.0208506	-0.291427	0.772973	0.83441
GSE87466	215122_PM_at	TBX6	T-box 6	6911	87	21	4.84139	4.85966	-0.0182698	-0.291426	0.772948	0.83441
GSE87466	1556730_PM_at	LOC652993	uncharacterized LOC652993	652993	87	21	3.38341	3.37363	0.00978177	0.290617	0.77295	0.83441
GSE87466	243874_PM_at	LPP	LIM domain containing preferred translocation partner in lipoma	4026	87	21	8.38433	8.4629	-0.0785677	-0.291959	0.773091	0.834511
GSE87466	202455_PM_at	HDAC5	histone deacetylase 5	10014	87	21	7.38948	7.35797	0.0315115	0.291134	0.773133	0.834539
GSE87466	1559174_PM_at	RAB6A	RAB6A, member RAS oncogene family	5870	87	21	5.44102	5.47638	-0.0353521	-0.291016	0.77338	0.834779
GSE87466	227686_PM_at	OXNAD1	oxidoreductase NAD binding domain containing 1	92106	87	21	8.76431	8.79602	-0.0317112	-0.291342	0.773385	0.834779
GSE87466	228022_PM_at	CCDC18	coiled-coil domain containing 18	343099	87	21	7.78909	7.75245	0.0366409	0.290764	0.773543	0.834916
GSE87466	220172_PM_at	DCAF17	DDB1 and CUL4 associated factor 17	80067	87	21	4.72524	4.75441	-0.0291718	-0.29044	0.773534	0.834916
GSE87466	1552330_PM_at	CENPBD1	CENPB DNA-binding domain containing 1	92806	87	21	5.54807	5.50615	0.04192	0.290459	0.773604	0.834966
GSE87466	207304_PM_at	ZNF45	zinc finger protein 45	7596	87	21	5.13799	5.1581	-0.020109	-0.289705	0.773665	0.835015
GSE87466	229297_PM_at				87	21	5.76626	5.80443	-0.0381736	-0.290706	0.773719	0.835057
GSE87466	229605_PM_at	CYB5RL	cytochrome b5 reductase like	606495	87	21	6.72407	6.75687	-0.0327967	-0.290133	0.773896	0.835215
GSE87466	221120_PM_at				87	21	4.42446	4.4109	0.0135586	0.289573	0.773887	0.835215
GSE87466	1565713_PM_at				87	21	4.14408	4.12058	0.0235007	0.289132	0.773929	0.835234
GSE87466	212767_PM_at	MTG1	mitochondrial ribosome associated GTPase 1	92170	87	21	7.99741	7.96102	0.0363911	0.28966	0.774086	0.835377
GSE87466	1566502_PM_at				87	21	3.48352	3.49761	-0.0140947	-0.290016	0.774092	0.835377
GSE87466	206168_PM_at	ZC3H7B	zinc finger CCCH-type containing 7B	23264	87	21	4.4499	4.46137	-0.0114621	-0.289216	0.774197	0.835474
GSE87466	203531_PM_at	CUL5	cullin 5	8065	87	21	9.06254	9.03524	0.0273044	0.290086	0.774236	0.835499
GSE87466	206260_PM_at	TGM4	transglutaminase 4	7047	87	21	3.9365	3.95217	-0.0156632	-0.289662	0.774274	0.835524
GSE87466	242734_PM_x_at	GALT	galactose-1-phosphate uridylyltransferase	2592	87	21	5.56609	5.60007	-0.0339841	-0.289916	0.774339	0.835578
GSE87466	201435_PM_s_at	EIF4E	eukaryotic translation initiation factor 4E	1977	87	21	9.2706	9.22197	0.0486333	0.289739	0.774491	0.835725
GSE87466	242774_PM_at	SYNE2	spectrin repeat containing nuclear envelope protein 2	23224	87	21	5.30094	5.34108	-0.0401419	-0.289355	0.77456	0.835762
GSE87466	244873_PM_s_at				87	21	4.40681	4.37206	0.0347496	0.288883	0.774571	0.835762
GSE87466	218824_PM_at	PNMAL1	paraneoplastic Ma antigen family like 1	55228	87	21	5.57973	5.55736	0.0223739	0.28851	0.774544	0.835762
GSE87466	215274_PM_at	SLC12A3	solute carrier family 12 member 3	6559	87	21	4.61344	4.64765	-0.0342085	-0.289195	0.774683	0.835823
GSE87466	233520_PM_s_at	CMYA5	cardiomyopathy associated 5	202333	87	21	4.77597	4.74902	0.0269534	0.289259	0.774657	0.835823
GSE87466	1558142_PM_at	TNRC6B	trinucleotide repeat containing 6B	23112	87	21	9.69389	9.72036	-0.0264629	-0.289145	0.774683	0.835823
GSE87466	1554285_PM_at	HAVCR2	hepatitis A virus cellular receptor 2	84868	87	21	5.0697	5.04501	0.0246823	0.288964	0.774689	0.835823
GSE87466	1570014_PM_at				87	21	4.10552	4.09326	0.0122599	0.288896	0.774713	0.835833
GSE87466	229685_PM_at	LOC100134937	uncharacterized LOC100134937	100134937	87	21	6.50427	6.54111	-0.0368406	-0.288696	0.774771	0.835879
GSE87466	1553327_PM_a_at	BEND7	BEN domain containing 7	222389	87	21	3.43973	3.42607	0.0136667	0.288966	0.774803	0.835897
GSE87466	217957_PM_at	CFAP20	cilia and flagella associated protein 20	29105	87	21	8.95541	8.9146	0.0408151	0.289301	0.774928	0.836015
GSE87466	213872_PM_at	C6orf62	chromosome 6 open reading frame 62	81688	87	21	7.65887	7.60576	0.0531036	0.288876	0.774996	0.836045
GSE87466	228905_PM_at	PCM1	pericentriolar material 1	5108	87	21	6.95413	6.99933	-0.0452	-0.289317	0.775001	0.836045
GSE87466	214658_PM_at	TMED7	transmembrane p24 trafficking protein 7	51014	87	21	10.201	10.1562	0.0448138	0.288905	0.774978	0.836045
GSE87466	1567010_PM_at				87	21	6.02192	6.00819	0.0137291	0.287759	0.775101	0.836136
GSE87466	227280_PM_s_at	CCNYL1	cyclin Y like 1	151195	87	21	8.86483	8.82952	0.0353154	0.287895	0.775135	0.836156
GSE87466	238780_PM_s_at	KCNJ5	potassium voltage-gated channel subfamily J member 5	3762	87	21	4.1001	4.13599	-0.035888	-0.289112	0.775216	0.836227
GSE87466	200017_PM_at	RPS27A	ribosomal protein S27a	6233	87	21	12.7352	12.746	-0.0107573	-0.288173	0.77524	0.836236
GSE87466	206363_PM_at	MAF	MAF bZIP transcription factor	4094	87	21	8.13854	8.09835	0.0401913	0.288602	0.775267	0.836238
GSE87466	234343_PM_s_at	RASAL2	RAS protein activator like 2	9462	87	21	5.25343	5.27021	-0.0167785	-0.28778	0.775272	0.836238
GSE87466	1562287_PM_at	SNTG1	syntrophin gamma 1	54212	87	21	3.0296	3.01935	0.0102547	0.288531	0.775292	0.836243
GSE87466	210313_PM_at	LILRA4	leukocyte immunoglobulin like receptor A4	23547	87	21	6.89863	6.9267	-0.028076	-0.287682	0.775339	0.836277
GSE87466	231361_PM_at	NLGN1	neuroligin 1	22871	87	21	4.3211	4.33765	-0.0165478	-0.287392	0.775403	0.83633
GSE87466	234602_PM_x_at				87	21	3.0908	3.08393	0.00686782	0.287779	0.775479	0.836395
GSE87466	238124_PM_at	MYOM3	myomesin 3	127294	87	21	6.79098	6.81673	-0.0257494	-0.288086	0.775531	0.836435
GSE87466	1555763_PM_x_at	MKL1	megakaryoblastic leukemia (translocation) 1	57591	87	21	5.14412	5.15978	-0.0156589	-0.287613	0.775547	0.836436
GSE87466	202639_PM_s_at	RANBP3	RAN binding protein 3	8498	87	21	7.78149	7.7998	-0.0183151	-0.28764	0.775705	0.83659
GSE87466	238537_PM_at				87	21	4.116	4.14387	-0.027868	-0.287402	0.775832	0.83671
GSE87466	237916_PM_at				87	21	6.03783	6.01337	0.0244598	0.287447	0.775857	0.836721
GSE87466	203599_PM_s_at	WBP4	WW domain binding protein 4	11193	87	21	6.57101	6.61464	-0.0436266	-0.287339	0.775983	0.836823
GSE87466	207794_PM_at	CCR2	C-C motif chemokine receptor 2	729230	87	21	3.89022	3.91082	-0.0205984	-0.28704	0.775982	0.836823
GSE87466	1568889_PM_at	FANCD2	Fanconi anemia complementation group D2	2177	87	21	3.33837	3.35204	-0.0136762	-0.287302	0.776082	0.836914
GSE87466	200611_PM_s_at	WDR1	WD repeat domain 1	9948	87	21	10.291	10.2664	0.0246011	0.287327	0.776156	0.83696
GSE87466	221054_PM_s_at	TCL6	T-cell leukemia/lymphoma 6 (non-protein coding)	27004	87	21	4.14579	4.15963	-0.0138414	-0.286931	0.776151	0.83696
GSE87466	215090_PM_x_at	LOC440434	aminopeptidase puromycin sensitive pseudogene	440434	87	21	8.82816	8.78372	0.0444383	0.287412	0.776251	0.83703
GSE87466	243697_PM_at	MOXD1	monooxygenase DBH like 1	26002	87	21	3.18974	3.20015	-0.0104144	-0.285904	0.776248	0.83703
GSE87466	220553_PM_s_at	PRPF39	pre-mRNA processing factor 39	55015	87	21	6.0727	6.02762	0.0450764	0.287141	0.776305	0.837072
GSE87466	202669_PM_s_at	EFNB2	ephrin B2	1948	87	21	8.41968	8.34594	0.0737435	0.287174	0.776367	0.837122
GSE87466	211967_PM_at	TMEM123	transmembrane protein 123	114908	87	21	8.93724	8.97712	-0.0398823	-0.286876	0.776431	0.837163
GSE87466	207802_PM_at	CRISP3	cysteine rich secretory protein 3	10321	87	21	3.66477	3.65002	0.0147498	0.286822	0.776436	0.837163
GSE87466	222464_PM_s_at	MCMBP	minichromosome maintenance complex binding protein	79892	87	21	8.10367	8.06893	0.0347345	0.287012	0.776528	0.837246
GSE87466	1569857_PM_s_at	TPP2	tripeptidyl peptidase 2	7174	87	21	6.74206	6.7697	-0.0276379	-0.286304	0.776547	0.83725
GSE87466	236822_PM_at				87	21	4.20288	4.21516	-0.0122767	-0.285558	0.776643	0.837321
GSE87466	1560872_PM_at				87	21	3.44314	3.45281	-0.0096647	-0.285629	0.776638	0.837321
GSE87466	244531_PM_at	NNT	nicotinamide nucleotide transhydrogenase	23530	87	21	3.85861	3.83491	0.0236985	0.286381	0.776672	0.837335
GSE87466	233126_PM_s_at	OLAH	oleoyl-ACP hydrolase	55301	87	21	3.84993	3.8381	0.0118217	0.286427	0.776723	0.837374
GSE87466	204523_PM_at	ZNF140	zinc finger protein 140	7699	87	21	8.91292	8.9367	-0.0237887	-0.286646	0.776762	0.837399
GSE87466	233914_PM_s_at	SBF2	SET binding factor 2	81846	87	21	7.11148	7.05694	0.0545412	0.286833	0.776801	0.837408
GSE87466	231107_PM_at				87	21	6.34388	6.31085	0.0330269	0.286462	0.776796	0.837408
GSE87466	238831_PM_at	TMEM33	transmembrane protein 33	55161	87	21	5.51449	5.56194	-0.047453	-0.285667	0.776827	0.83742
GSE87466	202608_PM_s_at	NDST1	N-deacetylase and N-sulfotransferase 1	3340	87	21	4.68231	4.66572	0.0165867	0.28616	0.776847	0.837425
GSE87466	1555180_PM_at	LOC100132686	uncharacterized LOC100132686	100132686	87	21	4.1224	4.1014	0.0209966	0.285831	0.776996	0.837569
GSE87466	204886_PM_at	PLK4	polo like kinase 4	10733	87	21	7.91113	7.95909	-0.047956	-0.28602	0.777214	0.837771
GSE87466	235766_PM_x_at				87	21	9.64685	9.67835	-0.031503	-0.285694	0.777213	0.837771
GSE87466	223462_PM_at	TMEM175	transmembrane protein 175	84286	87	21	7.2167	7.24	-0.0233023	-0.285712	0.777321	0.83787
GSE87466	213103_PM_at	STARD13	StAR related lipid transfer domain containing 13	90627	87	21	8.8098	8.78897	0.020831	0.284342	0.777351	0.837886
GSE87466	1560494_PM_a_at	CPXCR1	CPX chromosome region, candidate 1	53336	87	21	2.88436	2.88987	-0.00551166	-0.285212	0.777407	0.83793
GSE87466	228846_PM_at	MXD1	MAX dimerization protein 1	4084	87	21	11.3096	11.3411	-0.0314719	-0.28522	0.777507	0.838021
GSE87466	214244_PM_s_at	ATP6V0E1	ATPase H+ transporting V0 subunit e1	8992	87	21	11.7039	11.6781	0.0257787	0.285709	0.777532	0.838031
GSE87466	230028_PM_at	KIAA0907	KIAA0907	22889	87	21	4.1414	4.11278	0.0286225	0.28449	0.777657	0.83815
GSE87466	1559266_PM_s_at	SKIDA1	SKI/DACH domain containing 1	387640	87	21	3.83155	3.84915	-0.017597	-0.285114	0.777691	0.83817
GSE87466	222121_PM_at	ARHGEF26	Rho guanine nucleotide exchange factor 26	26084	87	21	3.53555	3.52616	0.00938982	0.284268	0.777954	0.838437
GSE87466	209897_PM_s_at	SLIT2	slit guidance ligand 2	9353	87	21	5.64479	5.61676	0.0280232	0.284306	0.77805	0.838524
GSE87466	1570624_PM_at				87	21	4.80783	4.79424	0.0135872	0.284425	0.778071	0.83853
GSE87466	213706_PM_at	GPD1	glycerol-3-phosphate dehydrogenase 1	2819	87	21	5.3764	5.35978	0.0166238	0.28406	0.778104	0.838544
GSE87466	239566_PM_at				87	21	4.15464	4.14475	0.0098867	0.283288	0.778115	0.838544
GSE87466	216350_PM_s_at	ZNF10	zinc finger protein 10	7556	87	21	6.33223	6.37373	-0.0414975	-0.284537	0.778321	0.838705
GSE87466	208795_PM_s_at	MCM7	minichromosome maintenance complex component 7	4176	87	21	9.99088	10.0151	-0.024223	-0.283626	0.778326	0.838705
GSE87466	226467_PM_at	TANGO6	transport and golgi organization 6 homolog	79613	87	21	6.4797	6.45652	0.0231796	0.284088	0.778325	0.838705
GSE87466	227311_PM_at	SNX25	sorting nexin 25	83891	87	21	6.20226	6.22429	-0.0220248	-0.284048	0.77828	0.838705
GSE87466	211073_PM_x_at	RPL3	ribosomal protein L3	6122	87	21	13.0248	13.0138	0.0109785	0.284047	0.778695	0.839087
GSE87466	224754_PM_at	SP1	Sp1 transcription factor	6667	87	21	7.6901	7.63494	0.0551654	0.283656	0.77878	0.839137
GSE87466	1554733_PM_at				87	21	4.0051	3.98559	0.0195049	0.283156	0.778787	0.839137
GSE87466	1566449_PM_at	LRRC40	leucine rich repeat containing 40	55631	87	21	3.08881	3.09778	-0.00897176	-0.283218	0.778788	0.839137
GSE87466	223711_PM_s_at	THYN1	thymocyte nuclear protein 1	29087	87	21	9.4883	9.4556	0.0327094	0.284232	0.778822	0.839148
GSE87466	237600_PM_at				87	21	5.35509	5.37368	-0.01859	-0.282768	0.778829	0.839148
GSE87466	219467_PM_at	GIN1	gypsy retrotransposon integrase 1	54826	87	21	6.66956	6.63199	0.0375693	0.283832	0.778937	0.839248
GSE87466	1556348_PM_at	HEATR1	HEAT repeat containing 1	55127	87	21	3.53656	3.55302	-0.0164547	-0.283618	0.778952	0.839248
GSE87466	219396_PM_s_at	NEIL1	nei like DNA glycosylase 1	79661	87	21	7.52723	7.57198	-0.0447475	-0.283296	0.779102	0.839393
GSE87466	223173_PM_at	SPNS1	sphingolipid transporter 1 (putative)	83985	87	21	7.03963	7.06903	-0.029401	-0.283267	0.779195	0.839477
GSE87466	204430_PM_s_at	SLC2A5	solute carrier family 2 member 5	6518	87	21	6.83802	6.8006	0.0374136	0.282618	0.779233	0.839501
GSE87466	228057_PM_at	DDIT4L	DNA damage inducible transcript 4 like	115265	87	21	4.57921	4.56126	0.0179438	0.282411	0.779262	0.839507
GSE87466	1558672_PM_at				87	21	3.55358	3.56836	-0.014786	-0.282952	0.779269	0.839507
GSE87466	242551_PM_at				87	21	7.2275	7.16948	0.0580202	0.283382	0.779314	0.839526
GSE87466	237825_PM_x_at				87	21	3.25253	3.23769	0.0148394	0.2821	0.779318	0.839526
GSE87466	234027_PM_at	CCDC129	coiled-coil domain containing 129	223075	87	21	4.39443	4.41029	-0.015864	-0.28247	0.779341	0.839535
GSE87466	202056_PM_at	KPNA1	karyopherin subunit alpha 1	3836	87	21	7.69926	7.72269	-0.0234353	-0.282661	0.779481	0.839669
GSE87466	211543_PM_s_at	GRK6	G protein-coupled receptor kinase 6	2870	87	21	6.63477	6.64946	-0.0146883	-0.28234	0.779646	0.83983
GSE87466	213701_PM_at	C12orf29	chromosome 12 open reading frame 29	91298	87	21	8.5754	8.60922	-0.0338144	-0.282793	0.779799	0.839945
GSE87466	214957_PM_at	ACTL8	actin like 8	81569	87	21	5.14649	5.17291	-0.0264235	-0.282422	0.779794	0.839945
GSE87466	210049_PM_at	SERPINC1	serpin family C member 1	462	87	21	3.39172	3.40362	-0.0119008	-0.281966	0.779783	0.839945
