gene_symbol	direction	evidence_group_count	direction_consistency	mean_log2fc	best_fdr	consensus_score
PDK2	down	2	1.0	-1.44886	2.19977e-08	2.89772
CXCL2	up	2	1.0	1.44745	3.55542e-31	2.8949
CCL4	up	2	1.0	1.44697	6.75267e-17	2.89394
RAC2	up	2	1.0	1.4468	1.22335e-09	2.89361
CD80	up	2	1.0	1.44651	5.56287e-14	2.89301
FUT8	up	2	1.0	1.44545	3.64614e-12	2.8909
SLAMF7	up	2	1.0	1.44466	2.83005e-11	2.88931
HLA-DPA1	up	2	1.0	1.44447	0.00302671	2.88894
TINAG	down	2	1.0	-1.44116	1.8201e-13	2.88232
FIBIN	up	2	1.0	1.44055	1.47719e-12	2.88109
SPARCL1	up	2	1.0	1.43888	1.05484e-09	2.87777
ADAM19	up	2	1.0	1.43699	2.50419e-09	2.87398
KDELR3	up	2	1.0	1.43653	2.35031e-09	2.87306
CCNJL	down	2	1.0	-1.43571	1.05162e-12	2.87141
C2CD4A	up	2	1.0	1.43248	2.07676e-10	2.86496
THEMIS2	up	2	1.0	1.43212	4.68375e-14	2.86423
GCNT2	down	2	1.0	-1.43067	7.10263e-10	2.86135
GPX8	up	2	1.0	1.4271	2.40136e-09	2.8542
MAOA	down	2	1.0	-1.42606	2.2674099999999998e-25	2.85213
BCL6	up	2	1.0	1.42541	2.14858e-13	2.85082
KCND3	up	2	1.0	1.42423	1.0194e-15	2.84847
LCP1	up	2	1.0	1.42411	1.61587e-07	2.84822
CDH5	up	2	1.0	1.4231	1.1223e-18	2.8462
TFPI	up	2	1.0	1.42152	1.66463e-12	2.84304
RGCC	up	2	1.0	1.42106	1.0387e-10	2.84212
RHOJ	up	2	1.0	1.42041	1.49571e-14	2.84083
ITGB2	up	2	1.0	1.41756	9.65918e-10	2.83512
GLIPR1	up	2	1.0	1.41709	2.60064e-07	2.83417
INPP5J	down	2	1.0	-1.41615	3.02532e-08	2.8323
NID1	up	2	1.0	1.41607	2.21375e-08	2.83214
SEMA5A	down	2	1.0	-1.41563	2.14995e-15	2.83127
TACSTD2	up	2	1.0	1.41502	1.58976e-13	2.83004
KLHL6	up	2	1.0	1.41501	4.04313e-08	2.83003
CLYBL	down	2	1.0	-1.41427	7.10474e-17	2.82855
CXCR4	up	2	1.0	1.41419	4.44422e-09	2.82839
SLAMF1	up	2	1.0	1.41319	2.27674e-10	2.82639
PCDH17	up	2	1.0	1.41114	3.0136100000000004e-18	2.82228
CNKSR3	down	2	1.0	-1.40783	4.63163e-10	2.81567
PXMP2	down	2	1.0	-1.40732	7.04174e-13	2.81463
MYEOV	up	2	1.0	1.40712	2.91633e-08	2.81423
SLC9A2	down	2	1.0	-1.40688	1.81002e-26	2.81376
NAAA	down	2	1.0	-1.40685	1.3857500000000001e-18	2.8137
SPARC	up	2	1.0	1.40608	1.61833e-14	2.81216
PDPN	up	2	1.0	1.40475	4.33236e-19	2.80949
MMP2	up	2	1.0	1.40464	3.02593e-07	2.80928
MCOLN2	down	2	1.0	-1.40382	7.70533e-06	2.80764
CD37	up	2	1.0	1.40362	1.5531e-08	2.80725
GABRP	up	2	1.0	1.40315	3.25102e-19	2.80631
KCNN3	up	2	1.0	1.40268	5.66562e-19	2.80535
XPNPEP2	down	2	1.0	-1.40082	0.00023371	2.80165
SP140	up	2	1.0	1.40014	1.19708e-13	2.80028
CD53	up	2	1.0	1.39863	1.35802e-05	2.79726
CD69	up	2	1.0	1.39824	3.03112e-08	2.79647
PLEKHG6	down	2	1.0	-1.39763	2.04039e-10	2.79526
ADAMTS9	up	2	1.0	1.39744	7.19288e-24	2.79488
SAMSN1	up	2	1.0	1.3974	3.97821e-07	2.7948
FPR2	up	2	1.0	1.39736	2.47951e-19	2.79473
C8orf4	up	2	1.0	1.39571	2.49939e-08	2.79142
HCLS1	up	2	1.0	1.39299	4.58087e-10	2.78599
CCL11	up	2	1.0	1.39204	8.51916e-09	2.78408
MMP19	up	2	1.0	1.39184	3.1204e-17	2.78368
P2RY1	down	2	1.0	-1.38971	4.63121e-17	2.77942
CYP4F12	down	2	1.0	-1.38965	7.85124e-10	2.7793
BANK1	up	2	1.0	1.38824	5.55627e-10	2.77649
PI15	up	2	1.0	1.38635	2.45965e-05	2.7727
ME1	up	2	1.0	1.38631	2.79468e-05	2.77262
C1orf210	down	2	1.0	-1.38375	2.56366e-17	2.76751
STAT1	up	2	1.0	1.38348	5.47104e-14	2.76695
TGFBI	up	2	1.0	1.38284	3.22879e-14	2.76567
FCGR1CP	up	2	1.0	1.38156	2.56366e-17	2.76312
ETFDH	down	2	1.0	-1.38139	4.26328e-07	2.76278
MOGAT2	down	2	1.0	-1.38096	8.51533e-11	2.76191
GHR	down	2	1.0	-1.3787	0.0017087	2.75739
SOCS1	up	2	1.0	1.37861	1.13447e-16	2.75723
FYN	up	2	1.0	1.37823	1.76565e-13	2.75646
RAPGEFL1	down	2	1.0	-1.37695	2.4901e-15	2.75389
CHAD	down	2	1.0	-1.3763	1.21085e-06	2.75259
CASP4	up	2	1.0	1.37573	1.36387e-11	2.75146
HSD11B2	down	2	1.0	-1.37522	4.43115e-13	2.75044
PLCE1	down	2	1.0	-1.37459	1.5349199999999998e-20	2.74917
CCL21	up	2	1.0	1.37407	4.88738e-07	2.74815
KDR	up	2	1.0	1.3718	1.05031e-14	2.74359
ADAMTS2	up	2	1.0	1.37142	4.10297e-17	2.74284
IRF4	up	2	1.0	1.37121	5.81e-08	2.74241
C7orf31	down	2	1.0	-1.37071	2.13266e-09	2.74141
GLCCI1	up	2	1.0	1.3689	4.24335e-11	2.73781
FAM189A1	down	2	1.0	-1.36802	8.48668e-12	2.73604
SOD2	up	2	1.0	1.3674	7.43676e-20	2.73479
LILRB3	up	2	1.0	1.36691	8.348210000000001e-23	2.73382
TCF4	up	2	1.0	1.36439	1.10784e-11	2.72878
SCD	up	2	1.0	1.36361	4.6002e-07	2.72721
PDGFRB	up	2	1.0	1.36238	1.12014e-20	2.72475
LYN	up	2	1.0	1.36174	5.8e-12	2.72349
SLFN5	up	2	1.0	1.35907	2.02925e-14	2.71815
LIPC	down	2	1.0	-1.35816	1.29298e-05	2.71631
IFITM2	up	2	1.0	1.35783	9.06239e-09	2.71566
SETD9	down	2	1.0	-1.35689	3.72026e-06	2.71378
MTMR11	down	2	1.0	-1.35678	3.0186799999999998e-27	2.71357
KRT12	down	2	1.0	-1.35651	5.80967e-08	2.71303
MB	down	2	1.0	-1.35136	3.38509e-13	2.70272
GALNT12	down	2	1.0	-1.35116	4.37509e-13	2.70233
SLC28A3	up	2	1.0	1.35011	4.16419e-07	2.70021
CD44	up	2	1.0	1.34926	6.75179e-17	2.69851
NAT8B	down	2	1.0	-1.34802	1.64049e-08	2.69603
ICOS	up	2	1.0	1.34786	5.95206e-11	2.69571
TINCR	down	2	1.0	-1.34714	3.94502e-12	2.69429
BHLHE40	up	2	1.0	1.34706	1.82845e-07	2.69412
NFKBIZ	up	2	1.0	1.34671	4.76081e-08	2.69342
ACAT1	down	2	1.0	-1.34075	2.98502e-11	2.68149
THBD	up	2	1.0	1.3398	1.97866e-24	2.6796
ZC3H12A	up	2	1.0	1.33964	7.7954e-13	2.67929
CHST15	up	2	1.0	1.33833	1.31163e-08	2.67666
OSM	up	2	1.0	1.33797	1.86084e-11	2.67595
CDH11	up	2	1.0	1.3346	6.15972e-11	2.6692
BTNL8	down	2	1.0	-1.33451	2.27971e-05	2.66903
LY96	up	2	1.0	1.33447	0.000869888	2.66893
BACE2	up	2	1.0	1.33337	7.98186e-09	2.66674
ZBP1	up	2	1.0	1.332	1.5951e-17	2.664
ANK3	down	2	1.0	-1.33161	1.69602e-12	2.66322
CD27	up	2	1.0	1.33139	4.30973e-07	2.66278
SLC6A19	down	2	1.0	-1.32882	0.000381783	2.65765
PTGES	up	2	1.0	1.32795	3.25102e-19	2.65589
ALPL	up	2	1.0	1.32777	1.3136e-19	2.65554
AGPAT4	up	2	1.0	1.32744	6.65411e-10	2.65488
AIFM3	down	2	1.0	-1.32714	4.87835e-10	2.65428
MCAM	up	2	1.0	1.32693	5.19691e-12	2.65387
IL1R1	up	2	1.0	1.32672	6.30886e-08	2.65343
FGFR3	down	2	1.0	-1.32505	8.22412e-16	2.6501
CPXM1	up	2	1.0	1.32471	3.2869300000000003e-19	2.64942
EGR3	up	2	1.0	1.32183	1.74929e-12	2.64366
ASPHD2	up	2	1.0	1.32089	6.68834e-11	2.64177
CD34	up	2	1.0	1.32027	6.66921e-14	2.64054
SEC24D	up	2	1.0	1.31979	1.17031e-09	2.63958
IGLJ3	up	2	1.0	1.31933	1.05142e-05	2.63866
IGSF9	down	2	1.0	-1.31893	6.61811e-08	2.63785
PXDN	up	2	1.0	1.31841	5.2024e-12	2.63681
FCGR2C	up	2	1.0	1.31824	2.99542e-06	2.63648
CNTN4	down	2	1.0	-1.31773	1.18942e-13	2.63546
SRI	down	2	1.0	-1.31766	1.46173e-13	2.63531
ACADS	down	2	1.0	-1.31618	7.30806e-08	2.63237
AKR1B10	down	2	1.0	-1.31588	2.64893e-07	2.63177
TWIST1	up	2	1.0	1.31572	2.38656e-12	2.63144
EBF1	up	2	1.0	1.31544	8.5135e-14	2.63089
C2orf88	down	2	1.0	-1.31512	1.42777e-13	2.63023
DUOXA1	up	2	1.0	1.31441	8.60943e-19	2.62882
ANXA5	up	2	1.0	1.30827	4.96661e-06	2.61654
P2RY8	up	2	1.0	1.30757	3.84197e-09	2.61514
CADM1	up	2	1.0	1.30726	1.47441e-17	2.61451
ENG	up	2	1.0	1.3067	2.50565e-09	2.6134
MASP1	up	2	1.0	1.30646	7.56956e-15	2.61292
TM4SF18	up	2	1.0	1.3061	4.99959e-09	2.61219
IL2RA	up	2	1.0	1.30505	5.0153e-15	2.61009
VCAN	up	2	1.0	1.30386	4.40018e-11	2.60773
SLC6A6	up	2	1.0	1.30339	5.48867e-12	2.60678
LINC00483	down	2	1.0	-1.30207	7.28498e-11	2.60413
ANGPT2	up	2	1.0	1.30191	1.56137e-15	2.60382
TCL1A	up	2	1.0	1.30075	4.16261e-05	2.6015
DCN	up	2	1.0	1.29987	1.54534e-05	2.59973
ZNF704	down	2	1.0	-1.29876	8.22412e-16	2.59752
PRLR	down	2	1.0	-1.29839	1.35767e-06	2.59679
THRB	down	2	1.0	-1.29703	0.000326858	2.59407
WIPF1	up	2	1.0	1.29679	2.62787e-10	2.59359
FGF2	up	2	1.0	1.29468	9.74871e-11	2.58937
TFPI2	up	2	1.0	1.29392	4.07849e-09	2.58784
MTCL1	up	2	1.0	1.29309	2.08346e-07	2.58619
LILRA1	up	2	1.0	1.29156	4.27413e-13	2.58312
GSTA1	down	2	1.0	-1.2908	1.4894e-05	2.58159
PSAT1	up	2	1.0	1.29041	2.81818e-09	2.58082
LUM	up	2	1.0	1.29013	8.82958e-12	2.58025
PLA2G2D	up	2	1.0	1.28987	9.91645e-10	2.57974
PLA2G7	up	2	1.0	1.28942	8.10596e-06	2.57884
SAMD13	down	2	1.0	-1.28838	1.82056e-10	2.57677
G6PC	down	2	1.0	-1.28688	8.94442e-05	2.57376
IFI44	up	2	1.0	1.28681	1.58096e-11	2.57362
PRDM1	up	2	1.0	1.28639	4.04778e-16	2.57278
ACVR1C	down	2	1.0	-1.28567	2.05479e-15	2.57134
CHRDL2	up	2	1.0	1.28544	9.59708e-14	2.57089
RETSAT	down	2	1.0	-1.28024	1.87907e-07	2.56047
ELL2	up	2	1.0	1.27971	1.2888e-15	2.55942
CORO1A	up	2	1.0	1.27921	6.05161e-09	2.55841
CDC25B	up	2	1.0	1.2788	7.40698e-13	2.55761
PRR15	down	2	1.0	-1.27879	2.24811e-14	2.55757
SULF1	up	2	1.0	1.27834	1.06122e-12	2.55669
SLC36A1	down	2	1.0	-1.27825	3.88527e-11	2.55651
LHFP	up	2	1.0	1.27716	1.73008e-07	2.55431
CASP1	up	2	1.0	1.27553	1.68269e-09	2.55105
ARFGAP3	up	2	1.0	1.27541	4.3121e-07	2.55081
HPGD	down	2	1.0	-1.27538	7.97552e-09	2.55076
TMED6	down	2	1.0	-1.27493	1.71231e-06	2.54985
CHST2	up	2	1.0	1.27419	9.7975e-15	2.54837
APLNR	up	2	1.0	1.27391	1.88575e-13	2.54783
SLCO4A1	up	2	1.0	1.27189	8.37328e-15	2.54378
BTK	up	2	1.0	1.27145	8.85295e-11	2.5429
NRG1	up	2	1.0	1.27139	1.18216e-16	2.54278
PDK4	down	2	1.0	-1.26955	1.34517e-12	2.53911
AQP11	down	2	1.0	-1.26811	7.34317e-08	2.53622
PHYH	down	2	1.0	-1.2666	5.46785e-15	2.5332
COL5A2	up	2	1.0	1.26649	5.96437e-20	2.53298
GDPD2	down	2	1.0	-1.26608	3.19644e-09	2.53216
TMEM38B	down	2	1.0	-1.26487	5.25661e-11	2.52974
TMEM45A	up	2	1.0	1.26433	1.66273e-14	2.52866
CTSH	up	2	1.0	1.26404	1.18568e-09	2.52808
P2RY13	up	2	1.0	1.26362	1.7642e-05	2.52725
FOSB	up	2	1.0	1.26348	3.77182e-06	2.52696
CCL22	up	2	1.0	1.26342	4.80908e-13	2.52683
SOWAHA	down	2	1.0	-1.2628	2.5274800000000004e-18	2.5256
LAMC1	up	2	1.0	1.26278	8.29756e-11	2.52555
VSIG10	down	2	1.0	-1.26275	1.62361e-13	2.5255
PDCD4	down	2	1.0	-1.26171	4.19047e-14	2.52342
FAM20A	up	2	1.0	1.2617	4.17133e-17	2.5234
LRRN2	down	2	1.0	-1.26145	7.45742e-08	2.52291
SLC16A14	up	2	1.0	1.26029	5.48625e-07	2.52057
TMEM154	up	2	1.0	1.26024	2.20916e-09	2.52048
HHLA2	down	2	1.0	-1.25951	1.07036e-11	2.51903
PTP4A3	up	2	1.0	1.25843	9.03805e-14	2.51686
APOBEC3G	up	2	1.0	1.25833	1.33396e-08	2.51666
LILRA3	up	2	1.0	1.25733	7.17542e-14	2.51467
DDC	down	2	1.0	-1.2566	7.2203e-15	2.5132
CPT1A	down	2	1.0	-1.25587	4.17868e-15	2.51174
LAPTM5	up	2	1.0	1.25509	2.15936e-07	2.51017
CROT	down	2	1.0	-1.2547	4.39945e-06	2.50941
SEMA6A	down	2	1.0	-1.25238	1.02946e-15	2.50476
PDE4B	up	2	1.0	1.25142	4.0104e-16	2.50284
AGT	up	2	1.0	1.25049	6.39988e-16	2.50097
CCDC183	down	2	1.0	-1.24959	1.24314e-06	2.49917
ANO5	down	2	1.0	-1.24921	1.44599e-08	2.49843
GPX7	up	2	1.0	1.24864	5.16831e-07	2.49727
CALCRL	up	2	1.0	1.24816	1.89493e-08	2.49633
NXPE3	up	2	1.0	1.24761	7.64715e-10	2.49522
MX2	up	2	1.0	1.24747	1.84594e-08	2.49494
HSPB3	down	2	1.0	-1.24714	1.74105e-05	2.49428
FILIP1L	up	2	1.0	1.24674	8.7974e-09	2.49348
FADS2	up	2	1.0	1.24545	2.23439e-07	2.4909
FER1L4	up	2	1.0	1.24535	1.23213e-11	2.4907
ACPP	up	2	1.0	1.2448	5.31472e-08	2.4896
SLC37A2	down	2	1.0	-1.24407	0.0247131	2.48814
ITGAL	up	2	1.0	1.24395	9.82443e-09	2.48789
ARHGAP29	up	2	1.0	1.24362	7.37848e-08	2.48725
MEDAG	up	2	1.0	1.2434	1.72422e-10	2.48679
NAT2	down	2	1.0	-1.24339	3.30467e-10	2.48678
TMEM163	up	2	1.0	1.24287	1.2407e-17	2.48573
ANXA6	up	2	1.0	1.2407	2.33903e-13	2.4814
CD72	up	2	1.0	1.23957	6.58214e-13	2.47914
SLC43A3	up	2	1.0	1.23883	1.49977e-15	2.47767
LILRB1	up	2	1.0	1.23678	4.12885e-13	2.47356
FCGR2B	up	2	1.0	1.23658	1.87815e-06	2.47316
GPR176	up	2	1.0	1.23578	5.604e-14	2.47155
ART3	up	2	1.0	1.23529	1.04781e-17	2.47059
ETNK1	down	2	1.0	-1.2336	6.77162e-06	2.46719
MYO1D	down	2	1.0	-1.23251	1.23061e-17	2.46503
MCTP1	up	2	1.0	1.23114	1.79722e-06	2.46227
LIPG	up	2	1.0	1.23099	6.22584e-08	2.46198
IKZF3	up	2	1.0	1.22897	1.4966e-11	2.45794
CALU	up	2	1.0	1.22896	1.75347e-10	2.45792
CTHRC1	up	2	1.0	1.22895	7.60346e-09	2.4579
GIMAP4	up	2	1.0	1.22863	1.76593e-06	2.45725
SCNN1B	down	2	1.0	-1.22802	3.94138e-06	2.45604
SRPX2	up	2	1.0	1.22789	9.49732e-08	2.45578
HLA-DRB1	up	2	1.0	1.22767	2.86803e-06	2.45535
CCR6	up	2	1.0	1.22753	1.43163e-06	2.45507
CHN2	down	2	1.0	-1.22744	1.19248e-16	2.45488
PTGDS	up	2	1.0	1.22554	2.00748e-12	2.45107
RASSF5	up	2	1.0	1.22456	1.13447e-16	2.44911
SLA	up	2	1.0	1.22352	1.00683e-16	2.44704
KMO	up	2	1.0	1.22273	2.74495e-10	2.44545
CST7	up	2	1.0	1.22261	2.28166e-13	2.44522
ST8SIA4	up	2	1.0	1.22183	2.05354e-07	2.44366
MPP7	down	2	1.0	-1.22173	2.68472e-09	2.44346
LCP2	up	2	1.0	1.21886	1.10981e-13	2.43772
SH3PXD2B	up	2	1.0	1.21877	1.38402e-13	2.43755
PIK3R3	up	2	1.0	1.21672	3.55903e-12	2.43345
CIPC	down	2	1.0	-1.21519	2.02771e-14	2.43038
BICC1	up	2	1.0	1.21486	3.65708e-14	2.42972
XBP1	up	2	1.0	1.21443	1.956e-09	2.42886
GMFG	up	2	1.0	1.21416	1.3223e-07	2.42832
FKBP11	up	2	1.0	1.21326	6.29515e-12	2.42651
ADGRG6	up	2	1.0	1.21269	6.18687e-10	2.42537
ARHGDIB	up	2	1.0	1.21244	2.40981e-09	2.42487
OLFML2B	up	2	1.0	1.2106	9.3573e-23	2.42119
NIPAL1	down	2	1.0	-1.21057	3.56593e-12	2.42114
PARP9	up	2	1.0	1.21042	1.28971e-09	2.42084
PALMD	up	2	1.0	1.20991	6.57383e-15	2.41982
RFTN1	up	2	1.0	1.20944	1.92572e-09	2.41888
RASGRP1	up	2	1.0	1.2093	8.93827e-09	2.4186
CCR7	up	2	1.0	1.20906	8.9449e-08	2.41813
CMBL	down	2	1.0	-1.20856	2.7113600000000003e-18	2.41712
POU2AF1	up	2	1.0	1.20831	1.41305e-07	2.41662
RAB8B	up	2	1.0	1.208	1.5185e-07	2.416
SYTL2	down	2	1.0	-1.2077	4.01023e-08	2.4154
MUC1	up	2	1.0	1.20725	1.5175e-06	2.41451
RASSF2	up	2	1.0	1.20705	6.59847e-06	2.41411
F2R	up	2	1.0	1.2069	4.20132e-09	2.4138
CSGALNACT1	up	2	1.0	1.20643	1.45939e-11	2.41287
CYTH4	up	2	1.0	1.20572	2.86453e-12	2.41145
S100A7	up	2	1.0	1.20553	2.36241e-11	2.41106
ANKRD22	up	2	1.0	1.20518	3.09434e-06	2.41036
DENND5A	up	2	1.0	1.20513	1.87309e-13	2.41026
IRAK2	up	2	1.0	1.2048	2.6843e-13	2.40959
CLEC1A	up	2	1.0	1.20393	2.16731e-12	2.40786
TNFSF13B	up	2	1.0	1.2034	1.48597e-12	2.4068
TNFRSF11B	up	2	1.0	1.20265	3.44784e-12	2.40531
ENPP2	up	2	1.0	1.20184	2.44813e-06	2.40367
P2RY10	up	2	1.0	1.20182	1.20995e-08	2.40364
NXPE1	down	2	1.0	-1.20101	7.90889e-08	2.40203
NPY	down	2	1.0	-1.20064	6.02627e-06	2.40127
STX11	up	2	1.0	1.20063	2.32741e-09	2.40126
TAP2	up	2	1.0	1.19972	1.27833e-09	2.39944
BDH1	down	2	1.0	-1.1996	8.42026e-14	2.3992
GPR65	up	2	1.0	1.19928	1.39211e-05	2.39855
RNF152	down	2	1.0	-1.19893	6.90819e-07	2.39787
CCDC69	up	2	1.0	1.19842	2.4571e-10	2.39685
IFITM3	up	2	1.0	1.19834	1.08263e-09	2.39668
GFPT2	up	2	1.0	1.19825	3.23571e-10	2.3965
APPL2	down	2	1.0	-1.19673	1.27528e-15	2.39346
GPR160	down	2	1.0	-1.19606	1.81346e-07	2.39213
ADGRA3	down	2	1.0	-1.19565	4.14556e-12	2.39129
ADGRF1	up	2	1.0	1.19381	4.48669e-06	2.38762
PRR16	up	2	1.0	1.19344	9.29939e-12	2.38688
DERL3	up	2	1.0	1.19335	1.66353e-15	2.38671
CD83	up	2	1.0	1.19335	2.8568e-08	2.3867
CNTFR	down	2	1.0	-1.19326	3.56278e-05	2.38651
VIM	up	2	1.0	1.1931	2.41076e-14	2.38619
SEC14L1	up	2	1.0	1.19255	2.18605e-12	2.3851
LYZ	up	2	1.0	1.19148	8.81864e-05	2.38296
TSPAN11	up	2	1.0	1.19121	1.84736e-11	2.38241
CAV1	up	2	1.0	1.19095	1.62661e-07	2.38191
SNX30	down	2	1.0	-1.19028	9.14462e-14	2.38057
ATP23	down	2	1.0	-1.18988	1.06573e-11	2.37977
TNFAIP2	up	2	1.0	1.18961	1.78588e-10	2.37923
CEP170	up	2	1.0	1.18924	2.1689e-08	2.37847
HOXA2	down	2	1.0	-1.18877	2.6085900000000004e-18	2.37754
EMB	up	2	1.0	1.18874	2.41495e-06	2.37747
PRAC1	up	2	1.0	1.1885	0.0162246	2.37699
CYP3A4	down	2	1.0	-1.18725	0.000111971	2.3745
SLC2A14	up	2	1.0	1.18552	2.99704e-14	2.37103
MYO1A	down	2	1.0	-1.18535	2.74178e-18	2.37071
BASP1	up	2	1.0	1.18528	1.78347e-09	2.37056
MT1X	down	2	1.0	-1.18527	2.52358e-08	2.37054
NEDD4L	down	2	1.0	-1.1851	6.60931e-09	2.3702
ADIRF	down	2	1.0	-1.18403	1.63532e-11	2.36807
EYA2	down	2	1.0	-1.18361	2.4963e-05	2.36721
GIPC2	down	2	1.0	-1.18351	2.02432e-15	2.36702
CPA6	down	2	1.0	-1.18344	0.000814863	2.36688
TCEA3	down	2	1.0	-1.18282	3.11668e-17	2.36565
MOCS1	down	2	1.0	-1.18116	2.34126e-08	2.36232
ERO1A	up	2	1.0	1.18044	3.39783e-08	2.36089
OSBPL3	up	2	1.0	1.17827	5.604e-14	2.35655
CES3	down	2	1.0	-1.17782	4.7433e-16	2.35565
TM4SF1	up	2	1.0	1.1778	6.25935e-05	2.35559
KIRREL	up	2	1.0	1.17729	3.96147e-08	2.35459
STS	up	2	1.0	1.17725	1.55015e-13	2.35449
CD74	up	2	1.0	1.17369	6.55541e-08	2.34738
PSMB9	up	2	1.0	1.17356	1.80753e-06	2.34712
CEP128	up	2	1.0	1.17354	9.64604e-14	2.34708
SMOX	up	2	1.0	1.17223	1.68681e-13	2.34447
FMNL3	up	2	1.0	1.17071	3.22474e-10	2.34143
EPHA2	up	2	1.0	1.16958	7.92945e-08	2.33915
GLB1L2	down	2	1.0	-1.16958	0.00013707	2.33915
VSTM2A	down	2	1.0	-1.16923	7.88282e-08	2.33847
NCOA7	up	2	1.0	1.16725	6.62776e-10	2.3345
SEMA4D	up	2	1.0	1.16715	1.50032e-09	2.33429
RIPK2	up	2	1.0	1.16672	1.90121e-09	2.33344
HLA-DQA1	up	2	1.0	1.16666	0.00584524	2.33332
RSPO3	up	2	1.0	1.16506	9.44783e-13	2.33012
GPR84	up	2	1.0	1.1627	3.27399e-15	2.32539
YBX2	down	2	1.0	-1.16054	1.2104e-09	2.32109
SLC41A1	up	2	1.0	1.15952	1.13614e-09	2.31905
FLT1	up	2	1.0	1.15835	9.17128e-10	2.31671
CES2	down	2	1.0	-1.15824	1.79545e-15	2.31648
IFITM1	up	2	1.0	1.15823	3.61885e-07	2.31646
PSD3	down	2	1.0	-1.15778	1.07257e-07	2.31557
IFIT3	up	2	1.0	1.15617	3.31358e-10	2.31233
IFI44L	up	2	1.0	1.154	1.51167e-10	2.30799
PLK2	up	2	1.0	1.15374	1.05378e-07	2.30748
GLT1D1	up	2	1.0	1.15312	4.73902e-13	2.30624
RNF213	up	2	1.0	1.15218	2.34904e-17	2.30435
UNC5CL	up	2	1.0	1.15177	3.01767e-16	2.30353
ANO6	up	2	1.0	1.15159	7.19063e-06	2.30318
AHCYL2	down	2	1.0	-1.15141	3.6420399999999995e-20	2.30282
FXYD5	up	2	1.0	1.15026	2.88263e-09	2.30051
TDP2	down	2	1.0	-1.1488	2.8017099999999995e-20	2.2976
VIL1	down	2	1.0	-1.14826	8.004929999999999e-20	2.29651
S1PR1	up	2	1.0	1.14784	3.42334e-16	2.29568
ACKR1	up	2	1.0	1.14783	4.48893e-16	2.29567
LOX	up	2	1.0	1.14774	2.01167e-06	2.29547
STOM	up	2	1.0	1.14772	2.51003e-07	2.29544
ALDH1L2	up	2	1.0	1.14761	4.70403e-13	2.29522
CA4	down	2	1.0	-1.1474	6.62906e-10	2.2948
DOCK2	up	2	1.0	1.14734	3.77496e-07	2.29467
ADM	up	2	1.0	1.14696	6.5967e-13	2.29392
ARHGAP42	down	2	1.0	-1.14527	1.74033e-08	2.29054
ENPP3	down	2	1.0	-1.1439	3.03612e-10	2.2878
HRCT1	down	2	1.0	-1.14355	8.54591e-06	2.2871
LRRC75A	down	2	1.0	-1.14173	3.0136100000000004e-18	2.28346
SPNS2	up	2	1.0	1.14167	4.37819e-06	2.28333
C5AR1	up	2	1.0	1.14099	1.14224e-14	2.28198
TMTC1	up	2	1.0	1.14077	1.48597e-12	2.28154
ORAI2	up	2	1.0	1.14041	1.67e-09	2.28082
CLEC4A	up	2	1.0	1.14011	6.42031e-08	2.28022
ELMO1	up	2	1.0	1.13839	1.31726e-11	2.27678
CCR1	up	2	1.0	1.13765	1.63375e-06	2.2753
STAP2	down	2	1.0	-1.13758	1.97212e-13	2.27515
NCKAP1L	up	2	1.0	1.13743	3.43539e-08	2.27486
ICAM2	up	2	1.0	1.13742	2.84055e-11	2.27483
STAP1	up	2	1.0	1.13731	1.03519e-05	2.27461
CD19	up	2	1.0	1.13702	2.82187e-07	2.27405
IL10RA	up	2	1.0	1.13662	7.0205e-09	2.27325
CHPT1	down	2	1.0	-1.13634	2.33197e-12	2.27268
C1orf115	down	2	1.0	-1.13535	6.71928e-10	2.2707
HOXA5	down	2	1.0	-1.13527	8.0824e-09	2.27055
IGFBP7	up	2	1.0	1.13509	2.50738e-13	2.27018
DOCK8	up	2	1.0	1.13488	3.08289e-07	2.26977
TEX11	down	2	1.0	-1.13358	9.86315e-09	2.26716
AZGP1	up	2	1.0	1.13266	7.90889e-08	2.26532
USP30	down	2	1.0	-1.1323	1.82728e-13	2.2646
ALOX5	up	2	1.0	1.13117	3.04502e-09	2.26234
PCSK5	down	2	1.0	-1.13046	2.69116e-12	2.26091
SSTR1	down	2	1.0	-1.12959	1.97378e-09	2.25918
ASRGL1	up	2	1.0	1.12957	3.76047e-10	2.25915
SLC25A23	down	2	1.0	-1.12938	1.26099e-13	2.25875
ZBTB7C	down	2	1.0	-1.12845	1.55763e-11	2.2569
HSD11B1	up	2	1.0	1.12734	3.5628e-15	2.25469
GJC1	up	2	1.0	1.12607	5.34389e-11	2.25214
TEK	up	2	1.0	1.12536	1.31857e-13	2.25071
CYBB	up	2	1.0	1.12436	1.24143e-08	2.24872
CAPN9	down	2	1.0	-1.1242	4.25267e-06	2.2484
COL4A2	up	2	1.0	1.12412	3.20643e-19	2.24824
SLC17A9	up	2	1.0	1.12371	1.7402e-06	2.24743
ASAP1	up	2	1.0	1.12357	2.18661e-13	2.24714
ABAT	down	2	1.0	-1.12336	6.03856e-09	2.24671
PLAUR	up	2	1.0	1.12311	1.43489e-09	2.24621
BST2	up	2	1.0	1.12176	1.0615e-06	2.24353
SLC22A23	down	2	1.0	-1.12147	2.76811e-18	2.24295
APOL3	up	2	1.0	1.12144	3.26326e-12	2.24287
