ingredient_id	ingredient_name	target_id	gene_symbol	protein_name	edge_source	evidence_level	target_source	reference_id	reference_url	pubmed_id	pubmed_url	reference_title	relationship	grade	supporting_sentence	in_bulk_uc_ibd_up150	in_bulk_uc_ibd_down150	candidate_priority_class	candidate_priority_score
HBIN046831	Trans-resveratrol	HBTAR004215	TTR	transthyretin	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT77', 'title': 'NPASS:NPT77'}, {'link': 'http://www.badd-cao.net:2345/browse/compound/T04PM9', 'title': 'HIT 2.0:T04PM9'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004228	TXN	thioredoxin	HERB_detail.ingredient_target	database_integrated_target	TCMID:8300								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004229	TXNRD1	thioredoxin reductase 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:12488;TCMSP:TAR03054								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004231	TYMS	thymidylate synthetase	HERB_detail.ingredient_target	database_integrated_target	TCMID:13339								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004232	TYR	tyrosinase	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT741', 'title': 'NPASS:NPT741'}, {'link': 'http://www.badd-cao.net:2345/browse/compound/T13KGH', 'title': 'HIT 2.0:T13KGH'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004234	TYRP1	tyrosinase related protein 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:10117								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004246	UBE2D3	ubiquitin conjugating enzyme E2 D3	HERB_detail.ingredient_target	database_integrated_target	TCMID:1744								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004252	UBE2L3	ubiquitin conjugating enzyme E2 L3	HERB_detail.ingredient_target	database_integrated_target	TCMID:2682								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004261	UCP1	uncoupling protein 1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T08U92', 'title': 'HIT 2.0:T08U92'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004262	UCP2	uncoupling protein 2	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T67RBZ', 'title': 'HIT 2.0:T67RBZ'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004267	UGCG	UDP-glucose ceramide glucosyltransferase	HERB_detail.ingredient_target	database_integrated_target	TCMID:13718								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004269	UGP2	UDP-glucose pyrophosphorylase 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:11057								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004271	UGT2B7	UDP glucuronosyltransferase family 2 member B7	HERB_detail.ingredient_target	database_integrated_target	TCMID:9613								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004280	USP4	ubiquitin specific peptidase 4	HERB_detail.ingredient_target	database_integrated_target	TCMID:11103								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004286	UQCRC1	ubiquinol-cytochrome c reductase core protein 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:7092								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004287	UQCRC2	ubiquinol-cytochrome c reductase core protein 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:282								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004296	UTRN	utrophin	HERB_detail.ingredient_target	database_integrated_target	TCMID:8510								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004301	VASP	vasodilator stimulated phosphoprotein	HERB_detail.ingredient_target	database_integrated_target	TCMID:1672								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004304	VCAM1	vascular cell adhesion molecule 1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T59IKQ', 'title': 'HIT 2.0:T59IKQ'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004307	VDAC1	voltage dependent anion channel 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:4404								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004309	VDR	vitamin D receptor	HERB_detail.ingredient_target	database_integrated_target	TCMID:8683;TCMSP:TAR00304								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004310	VEGFA	vascular endothelial growth factor A	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T42EAZ', 'title': 'HIT 2.0:T42EAZ'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004311	VEGFB	vascular endothelial growth factor B	HERB_detail.ingredient_target	database_integrated_target	TCMID:3647								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004317	VIM	vimentin	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T09KPZ', 'title': 'HIT 2.0:T09KPZ'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004328	WARS1	tryptophanyl-tRNA synthetase 1	HERB_detail.ingredient_target	database_integrated_target	TCMID								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004339	WNT2	Wnt family member 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:943								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004341	WNT5A	Wnt family member 5A	HERB_detail.ingredient_target	database_integrated_target	TCMID:6832								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004355	XBP1	X-box binding protein 1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T43LYL', 'title': 'HIT 2.0:T43LYL'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004356	XDH	xanthine dehydrogenase	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T87DEX', 'title': 'HIT 2.0:T87DEX'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004364	XRCC1	X-ray repair cross complementing 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:7646								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004365	XRCC2	X-ray repair cross complementing 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:7303								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004371	YWHAB	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://lifecenter.sgst.cn/hit/T0865', 'title': 'HIT:T0865'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004372	YWHAE	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon	HERB_detail.ingredient_target	database_integrated_target	TCMID:11868								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004374	YWHAZ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta	HERB_detail.ingredient_target	database_integrated_target	TCMID:323								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004388	CNBP	CCHC-type zinc finger nucleic acid binding protein	HERB_detail.ingredient_target	database_integrated_target	TCMID:1751								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004405	ZNF33B	zinc finger protein 33B	HERB_detail.ingredient_target	database_integrated_target	TCMID:14312								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004426	ZNF91	zinc finger protein 91	HERB_detail.ingredient_target	database_integrated_target	TCMID:3227								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004435	ZNF135	zinc finger protein 135	HERB_detail.ingredient_target	database_integrated_target	TCMID:5257								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004442	ZBTB16	zinc finger and BTB domain containing 16	HERB_detail.ingredient_target	database_integrated_target	TCMID:13065								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004445	ZNF148	zinc finger protein 148	HERB_detail.ingredient_target	database_integrated_target	TCMID:9862								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004471	ZFAND5	zinc finger AN1-type containing 5	HERB_detail.ingredient_target	database_integrated_target	TCMID:12054								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004490	PRDM2	PR/SET domain 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:12358								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004503	PAX8	paired box 8	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.symmap.org/detail/SMTT02478', 'title': 'SymMap:SMTT02478'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004506	CXCR4	C-X-C motif chemokine receptor 4	HERB_detail.ingredient_target	database_integrated_target	TCMID:682;TCMSP:TAR00352								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004517	DEK	DEK proto-oncogene	HERB_detail.ingredient_target	database_integrated_target	TCMID:4673								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004519	PRRC2A	proline rich coiled-coil 2A	HERB_detail.ingredient_target	database_integrated_target	TCMID:5981								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004526	PLA2G7	phospholipase A2 group VII	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T37G49', 'title': 'HIT 2.0:T37G49'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004534	TFPI2	tissue factor pathway inhibitor 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:3069								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004540	GLRA3	glycine receptor alpha 3	HERB_detail.ingredient_target	database_integrated_target	TCMID:5660;TCMSP:TAR03834								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004551	CUL5	cullin 5	HERB_detail.ingredient_target	database_integrated_target	TCMID:5891								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004568	RND2	Rho family GTPase 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:11304								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004576	MIA	MIA SH3 domain containing	HERB_detail.ingredient_target	database_integrated_target	TCMID:14067								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004580	NCOA3	nuclear receptor coactivator 3	HERB_detail.ingredient_target	database_integrated_target	TCMID:4838								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004614	AXIN2	axin 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:12005								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004615	BAP1	BRCA1 associated protein 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:2425								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004631	H2BC4	H2B clustered histone 4	HERB_detail.ingredient_target	database_integrated_target	TCMID								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004632	H2BC21	H2B clustered histone 21	HERB_detail.ingredient_target	database_integrated_target	TCMID								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004633	H3C1	H3 clustered histone 1	HERB_detail.ingredient_target	database_integrated_target	TCMID								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004634	H4C1	H4 clustered histone 1	HERB_detail.ingredient_target	database_integrated_target	TCMID								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004639	PLA2G6	phospholipase A2 group VI	HERB_detail.ingredient_target	database_integrated_target	TCMID:6444								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004641	SLC25A11	solute carrier family 25 member 11	HERB_detail.ingredient_target	database_integrated_target	TCMID:7000								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004654	RECK	reversion inducing cysteine rich protein with kazal motifs	HERB_detail.ingredient_target	database_integrated_target	TCMID:9557								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004673	KLF11	Kruppel like factor 11	HERB_detail.ingredient_target	database_integrated_target	TCMID:7726								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004689	RGS5	regulator of G protein signaling 5	HERB_detail.ingredient_target	database_integrated_target	TCMID:11194								redacted_public_package	yes	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004696	RANBP3	RAN binding protein 3	HERB_detail.ingredient_target	database_integrated_target	TCMID:7059								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004703	ENC1	ectodermal-neural cortex 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:12649								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004718	CYP4F2	cytochrome P450 family 4 subfamily F member 2	HERB_detail.ingredient_target	database_integrated_target	TCMID:10736								redacted_public_package	no	yes	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004722	COPS3	COP9 signalosome subunit 3	HERB_detail.ingredient_target	database_integrated_target	TCMID:5702								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004726	API5	apoptosis inhibitor 5	HERB_detail.ingredient_target	database_integrated_target	TCMID:1113								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004734	LGR5	leucine rich repeat containing G protein-coupled receptor 5	HERB_detail.ingredient_target	database_integrated_target	TCMID:11811								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004745	YARS1	tyrosyl-tRNA synthetase 1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T21YOI', 'title': 'HIT 2.0:T21YOI'}]								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004747	MADD	MAP kinase activating death domain	HERB_detail.ingredient_target	database_integrated_target	TCMID:7611								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004750	KHSRP	KH-type splicing regulatory protein	HERB_detail.ingredient_target	database_integrated_target	TCMID:2483								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
HBIN046831	Trans-resveratrol	HBTAR004775	RFXANK	regulatory factor X associated ankyrin containing protein	HERB_detail.ingredient_target	database_integrated_target	TCMID:2452								redacted_public_package	no	no	priority_for_lincs_mapping	27.0
