evidence_group_label	gene_symbol	log2fc	fdr	neglog10_fdr	direction_class
GPL6244 evidence group	TPI1P2	-0.20219	6.36429e-06	5.196250039187265	Not selected
GPL6244 evidence group	BACH2	0.606352	6.39774e-06	5.193973413339078	Not selected
GPL6244 evidence group	GIMAP8	0.775427	6.40318e-06	5.193604289538011	Not selected
GPL6244 evidence group	ZNF577	-0.750808	6.40485e-06	5.193491036869351	Not selected
GPL6244 evidence group	STPG1	-0.738228	6.40485e-06	5.193491036869351	Not selected
GPL6244 evidence group	ETV7	0.641694	6.41428e-06	5.192852085910422	Not selected
GPL6244 evidence group	TTLL4	0.470243	6.41428e-06	5.192852085910422	Not selected
GPL6244 evidence group	NDE1	0.44655	6.41428e-06	5.192852085910422	Not selected
GPL6244 evidence group	APOL6	0.434981	6.41428e-06	5.192852085910422	Not selected
GPL6244 evidence group	COL12A1	2.28395	6.42335e-06	5.192238413198827	Increased
GPL6244 evidence group	TCP11L2	-0.893157	6.42335e-06	5.192238413198827	Not selected
GPL6244 evidence group	CUL3	-0.297119	6.42335e-06	5.192238413198827	Not selected
GPL6244 evidence group	RTF1	-0.25791	6.42335e-06	5.192238413198827	Not selected
GPL6244 evidence group	GORAB	-0.388839	6.4373e-06	5.19129625080445	Not selected
GPL6244 evidence group	FOXP1	-0.315463	6.49791e-06	5.187226308191722	Not selected
GPL6244 evidence group	PUSL1	0.377219	6.50702e-06	5.186617858415016	Not selected
GPL6244 evidence group	TMLHE	-0.620257	6.50864e-06	5.186509749096808	Not selected
GPL6244 evidence group	MDC1	0.428294	6.53263e-06	5.184911939010376	Not selected
GPL6244 evidence group	SLC16A9	-2.3936	6.53307e-06	5.184882688442536	Decreased
GPL6244 evidence group	MED4	-0.391582	6.54311e-06	5.184215778464981	Not selected
GPL6244 evidence group	DCBLD1	0.375441	6.54311e-06	5.184215778464981	Not selected
GPL6244 evidence group	NDUFS2	-0.402078	6.56938e-06	5.182475616023859	Not selected
GPL6244 evidence group	CATSPERB	1.59429	6.5844e-06	5.181483793756296	Increased
GPL6244 evidence group	NAALADL2	-1.14124	6.58474e-06	5.181461368582917	Decreased
GPL6244 evidence group	CHD3	0.276324	6.58511e-06	5.181436966033404	Not selected
GPL6244 evidence group	LY9	0.675022	6.58608e-06	5.181372998290443	Not selected
GPL6244 evidence group	CSGALNACT2	1.20687	6.62915e-06	5.178542153944416	Increased
GPL6244 evidence group	AP1S3	0.808661	6.63786e-06	5.1779719115942795	Not selected
GPL6244 evidence group	BMP2K	-0.593736	6.63786e-06	5.1779719115942795	Not selected
GPL6244 evidence group	NDUFAF5	-0.385895	6.63786e-06	5.1779719115942795	Not selected
GPL6244 evidence group	DAD1	0.260348	6.63786e-06	5.1779719115942795	Not selected
GPL6244 evidence group	HEBP2	-0.241545	6.65664e-06	5.176744929640054	Not selected
GPL6244 evidence group	KLK13	-0.263802	6.6617e-06	5.176414929026739	Not selected
GPL6244 evidence group	PLCG2	1.08761	6.68153e-06	5.175124077273987	Increased
GPL6244 evidence group	TMEM158	0.311108	6.68153e-06	5.175124077273987	Not selected
GPL6244 evidence group	CARD17	0.464282	6.71993e-06	5.17263525087059	Not selected
GPL6244 evidence group	OSBPL1A	-0.915672	6.72381e-06	5.172384567260736	Not selected
GPL6244 evidence group	HADHA	-0.716842	6.74992e-06	5.170701374393337	Not selected
GPL6244 evidence group	AIM2	1.38484	6.75525e-06	5.170358573864543	Increased
GPL6244 evidence group	MSRB2	-0.220905	6.75525e-06	5.170358573864543	Not selected
GPL6244 evidence group	TMEM106A	0.874882	6.75953e-06	5.170083500138639	Not selected
GPL6244 evidence group	PPA1	0.567556	6.77331e-06	5.169199047203553	Not selected
GPL6244 evidence group	PODXL2	-0.212613	6.78494e-06	5.1684539885030105	Not selected
GPL6244 evidence group	UNG	-0.501753	6.79605e-06	5.167743434593425	Not selected
GPL6244 evidence group	MAPK1	-0.287985	6.79605e-06	5.167743434593425	Not selected
GPL6244 evidence group	EBAG9	-0.302606	6.80821e-06	5.166967056854928	Not selected
GPL6244 evidence group	ADI1	-0.433075	6.80929e-06	5.16689816931442	Not selected
GPL6244 evidence group	ACER2	-0.901044	6.83184e-06	5.165462313269107	Not selected
GPL6244 evidence group	UCKL1	-0.377421	6.83557e-06	5.16522526492451	Not selected
GPL6244 evidence group	RBP5	0.531396	6.83815e-06	5.1650613768565075	Not selected
GPL6244 evidence group	C5orf64	-0.23343	6.87835e-06	5.162515729182613	Not selected
GPL6244 evidence group	GGCX	0.282474	6.945e-06	5.158327749926365	Not selected
GPL6244 evidence group	SLC35D1	-0.713014	6.94673e-06	5.15821958061159	Not selected
GPL6244 evidence group	SERPING1	1.83639	6.9709e-06	5.156711147325133	Increased
GPL6244 evidence group	PLCB1	0.966972	6.9709e-06	5.156711147325133	Not selected
GPL6244 evidence group	CCSAP	0.248969	6.97572e-06	5.156410959969901	Not selected
GPL6244 evidence group	GRAMD2	0.74273	7.0096e-06	5.1543067641658995	Not selected
GPL6244 evidence group	CIB1	-0.375782	7.05712e-06	5.151372497714692	Not selected
GPL6244 evidence group	TGFBR2	0.777823	7.06021e-06	5.151182381032498	Not selected
GPL6244 evidence group	BAG1	-0.449765	7.08335e-06	5.149761298465165	Not selected
GPL6244 evidence group	SLC39A14	-0.431384	7.10853e-06	5.148220199395939	Not selected
GPL6244 evidence group	TPST1	0.73223	7.12183e-06	5.147408397264277	Not selected
GPL6244 evidence group	TMA7	-0.484142	7.12597e-06	5.147156010340586	Not selected
GPL6244 evidence group	SSR3	0.654765	7.13211e-06	5.146781967231876	Not selected
GPL6244 evidence group	HEATR5A	-0.602581	7.14078e-06	5.146254346880115	Not selected
GPL6244 evidence group	MYH10	0.705348	7.14187e-06	5.146188059323366	Not selected
GPL6244 evidence group	ROBO4	0.418145	7.16037e-06	5.145064535680054	Not selected
GPL6244 evidence group	ADGRL2	1.84988	7.17212e-06	5.1443524526706685	Increased
GPL6244 evidence group	TMEM132A	0.454016	7.19213e-06	5.14314247119524	Not selected
GPL6244 evidence group	CCDC141	0.316422	7.20345e-06	5.142459453970723	Not selected
GPL6244 evidence group	TMEM63C	-2.15644	7.20374e-06	5.14244197028379	Decreased
GPL6244 evidence group	NECAP2	0.296771	7.24105e-06	5.140198453672711	Not selected
GPL6244 evidence group	LOC100133331	0.405244	7.24328e-06	5.140064726161353	Not selected
GPL6244 evidence group	ELOVL5	1.77317	7.24563e-06	5.1399238470971	Increased
GPL6244 evidence group	SKP1	-0.428988	7.25903e-06	5.139121408747889	Not selected
GPL6244 evidence group	ACER3	-0.411296	7.26416e-06	5.13881459863457	Not selected
GPL6244 evidence group	OFD1	-0.392577	7.28163e-06	5.1377713925595545	Not selected
GPL6244 evidence group	SYTL4	-0.707764	7.30612e-06	5.136313198958233	Not selected
GPL6244 evidence group	SETBP1	0.214918	7.32637e-06	5.135111152160603	Not selected
GPL6244 evidence group	VNN1	4.02875	7.34456e-06	5.134034216932383	Increased
GPL6244 evidence group	OR2M5	-0.468444	7.37578e-06	5.13219204561643	Not selected
GPL6244 evidence group	AVL9	-0.381886	7.39847e-06	5.130858082871547	Not selected
GPL6244 evidence group	DOK4	-0.534148	7.41417e-06	5.129937460225056	Not selected
GPL6244 evidence group	AAED1	1.17981	7.42431e-06	5.129343902565244	Increased
GPL6244 evidence group	GDPD2	-1.00782	7.44792e-06	5.127964996868973	Decreased
GPL6244 evidence group	ALG1	0.252437	7.46264e-06	5.1271075083708295	Not selected
GPL6244 evidence group	ME3	-0.945947	7.52063e-06	5.12374577721908	Not selected
GPL6244 evidence group	HCN3	-0.420856	7.52592e-06	5.123440402511399	Not selected
GPL6244 evidence group	CDS1	-0.593142	7.52702e-06	5.123376930002913	Not selected
GPL6244 evidence group	FBXW4	-0.378974	7.5325e-06	5.123060859654605	Not selected
GPL6244 evidence group	ZNF862	-0.3249	7.53772e-06	5.122759999111601	Not selected
GPL6244 evidence group	CDC42EP1	0.375407	7.57607e-06	5.120556021270716	Not selected
GPL6244 evidence group	FAM105A	-0.46353	7.58677e-06	5.119943081778152	Not selected
GPL6244 evidence group	SEMA5A	-1.47448	7.60656e-06	5.118811704699194	Decreased
GPL6244 evidence group	ADAL	-0.773209	7.63785e-06	5.117028875003283	Not selected
GPL6244 evidence group	MYO9A	-0.55623	7.64567e-06	5.116584450794089	Not selected
GPL6244 evidence group	MAP3K5	0.595831	7.6734e-06	5.1150121622495615	Not selected
GPL6244 evidence group	MCOLN2	-1.93178	7.70533e-06	5.113208756801496	Decreased
GPL6244 evidence group	FAR1	-0.476978	7.75698e-06	5.110307328305826	Not selected
GPL6244 evidence group	CA12	-1.07574	7.75964e-06	5.110158426891319	Decreased
GPL6244 evidence group	IFT74	-1.07252	7.76385e-06	5.1099228639072685	Decreased
GPL6244 evidence group	DPF3	-0.43017	7.76385e-06	5.1099228639072685	Not selected
GPL6244 evidence group	FERMT2	1.24034	7.7685e-06	5.109662829926425	Increased
GPL6244 evidence group	TBC1D12	-0.710616	7.78234e-06	5.108889799374185	Not selected
GPL6244 evidence group	LINC00910	-0.485488	7.78234e-06	5.108889799374185	Not selected
GPL6244 evidence group	PYURF	-0.359914	7.84526e-06	5.105392658871922	Not selected
GPL6244 evidence group	MAP1LC3A	-0.49992	7.85633e-06	5.104780282582484	Not selected
GPL6244 evidence group	LIF	0.633833	7.85851e-06	5.104659789853749	Not selected
GPL6244 evidence group	C10orf99	-0.982363	7.88025e-06	5.103460004350773	Not selected
GPL6244 evidence group	HSD17B3	-0.824071	7.88533e-06	5.103180126789094	Not selected
GPL6244 evidence group	SASH3	0.68301	7.90269e-06	5.1022250538610985	Not selected
GPL6244 evidence group	NDUFA5	-0.727481	7.90528e-06	5.102082743024452	Not selected
GPL6244 evidence group	YTHDF2	0.160902	7.9539e-06	5.099419873460825	Not selected
GPL6244 evidence group	IRF6	-0.60155	7.95749e-06	5.099223898474794	Not selected
GPL6244 evidence group	GSG2	0.55598	7.98193e-06	5.097892085214867	Not selected
GPL6244 evidence group	COX20	-0.478721	7.9837e-06	5.097795790707714	Not selected
GPL6244 evidence group	MDM2	0.502746	8.01279e-06	5.096216239142941	Not selected
GPL6244 evidence group	TSHR	0.34609	8.01658e-06	5.096010869110671	Not selected
GPL6244 evidence group	CCDC47	-0.348116	8.03656e-06	5.094929808554423	Not selected
GPL6244 evidence group	ELF4	-0.596703	8.11995e-06	5.090446644994164	Not selected
GPL6244 evidence group	EBF3	0.524482	8.13462e-06	5.08966272985161	Not selected
GPL6244 evidence group	RXRA	-0.412581	8.14882e-06	5.088905275258932	Not selected
GPL6244 evidence group	GDAP2	-0.286084	8.16533e-06	5.0880262586575125	Not selected
GPL6244 evidence group	FAT4	0.80955	8.16669e-06	5.087953929515526	Not selected
GPL6244 evidence group	TEX264	-0.276162	8.18671e-06	5.086890593466606	Not selected
GPL6244 evidence group	LOC102724229	0.49688	8.20419e-06	5.085964290405565	Not selected
GPL6244 evidence group	HARS2	-0.360115	8.24076e-06	5.084032733862861	Not selected
GPL6244 evidence group	TOE1	-0.497396	8.24927e-06	5.083584481631774	Not selected
GPL6244 evidence group	GRAP	0.669077	8.25827e-06	5.083110922188705	Not selected
GPL6244 evidence group	VGLL3	0.703679	8.25986e-06	5.083027313665421	Not selected
GPL6244 evidence group	PTOV1	0.204074	8.26316e-06	5.082853837895334	Not selected
GPL6244 evidence group	TMEM260	-0.373763	8.28296e-06	5.081814435927229	Not selected
GPL6244 evidence group	TPST2	0.561979	8.30773e-06	5.080517626414207	Not selected
GPL6244 evidence group	AKR7A2	-0.38035	8.32905e-06	5.079404530800422	Not selected
GPL6244 evidence group	PRORSD1P	-0.278614	8.33028e-06	5.079340400704708	Not selected
GPL6244 evidence group	HOXB3	-0.456782	8.34737e-06	5.078450335822232	Not selected
GPL6244 evidence group	TRIM2	-0.517514	8.4292e-06	5.074213641516686	Not selected
GPL6244 evidence group	DDX56	0.222315	8.44274e-06	5.0735165849188855	Not selected
GPL6244 evidence group	LRCH2	0.462631	8.455e-06	5.072886388066239	Not selected
GPL6244 evidence group	ATXN7L3B	-0.366824	8.455e-06	5.072886388066239	Not selected
GPL6244 evidence group	MAP7D1	0.289615	8.455e-06	5.072886388066239	Not selected
GPL6244 evidence group	SPARC	1.79913	8.47237e-06	5.071995086251669	Increased
GPL6244 evidence group	ATE1	-0.494404	8.4768e-06	5.071768063382863	Not selected
GPL6244 evidence group	LAMA4	1.24311	8.48531e-06	5.071332286660381	Increased
GPL6244 evidence group	LARGE1	-0.595562	8.5466e-06	5.068206621518559	Not selected
GPL6244 evidence group	SAMD4A	0.506727	8.58009e-06	5.066508156638664	Not selected
GPL6244 evidence group	BTK	1.20234	8.59216e-06	5.065897644299301	Increased
GPL6244 evidence group	PTPN7	0.701526	8.59883e-06	5.0655606370251824	Not selected
GPL6244 evidence group	CPTP	-0.480403	8.60639e-06	5.065178977680577	Not selected
GPL6244 evidence group	FAM216A	0.354052	8.60643e-06	5.0651769592107065	Not selected
GPL6244 evidence group	DNAJC10	0.965662	8.64997e-06	5.062985398761435	Not selected
GPL6244 evidence group	FBXO48	-0.50163	8.68367e-06	5.0612966891216	Not selected
GPL6244 evidence group	SAV1	0.441534	8.71516e-06	5.059724635349255	Not selected
GPL6244 evidence group	GFOD1	-0.377342	8.72278e-06	5.059345080864867	Not selected
GPL6244 evidence group	CS	-0.43034	8.78658e-06	5.056180132451794	Not selected
GPL6244 evidence group	RAB31	1.67486	8.83104e-06	5.0539881481025475	Increased
GPL6244 evidence group	VPS13A	-0.554151	8.83999e-06	5.053548226270555	Not selected
GPL6244 evidence group	HERPUD1	0.410535	8.84026e-06	5.053534961807652	Not selected
GPL6244 evidence group	GALT	-0.285239	8.84525e-06	5.053289887786919	Not selected
GPL6244 evidence group	KATNAL1	0.561629	8.91576e-06	5.049841630644751	Not selected
GPL6244 evidence group	LRRCC1	-0.74184	8.95617e-06	5.04787767152878	Not selected
GPL6244 evidence group	CMTM7	0.876915	8.95798e-06	5.047789911516173	Not selected
GPL6244 evidence group	TNFRSF17	1.25239	8.96024e-06	5.047680357605762	Increased
GPL6244 evidence group	FAM65A	0.802469	8.97882e-06	5.046780734731527	Not selected
GPL6244 evidence group	KPNA2	0.926207	9.00735e-06	5.045402961480132	Not selected
GPL6244 evidence group	C5orf56	0.288676	9.00735e-06	5.045402961480132	Not selected
GPL6244 evidence group	LOC285074	-0.228174	9.04257e-06	5.043708120609354	Not selected
GPL6244 evidence group	BDH2	-0.949008	9.05532e-06	5.043096197831577	Not selected
GPL6244 evidence group	ARMCX3	0.642937	9.06273e-06	5.042740958466377	Not selected
GPL6244 evidence group	KIAA1191	-0.467558	9.06273e-06	5.042740958466377	Not selected
GPL6244 evidence group	LYPD1	0.316361	9.14175e-06	5.038970659562226	Not selected
GPL6244 evidence group	SNTB2	0.309892	9.14611e-06	5.0387635796767745	Not selected
GPL6244 evidence group	TNFRSF10A	0.453631	9.18465e-06	5.036937388728322	Not selected
GPL6244 evidence group	RFTN2	0.77188	9.18619e-06	5.036864576216352	Not selected
GPL6244 evidence group	MRGPRF	0.572342	9.18619e-06	5.036864576216352	Not selected
GPL6244 evidence group	MAP7	-0.447274	9.1906e-06	5.036656135166315	Not selected
GPL6244 evidence group	GSE1	-0.229577	9.20364e-06	5.036040377081966	Not selected
GPL6244 evidence group	PPP1R16A	-0.306755	9.20838e-06	5.035816767082662	Not selected
GPL6244 evidence group	CFAP36	0.460047	9.22879e-06	5.034855236219038	Not selected
GPL6244 evidence group	INPP1	0.460037	9.2393e-06	5.034360931123324	Not selected
GPL6244 evidence group	CHST3	0.598846	9.27386e-06	5.032739464584963	Not selected
GPL6244 evidence group	CSTA	0.320969	9.27386e-06	5.032739464584963	Not selected
GPL6244 evidence group	DCAKD	-0.553387	9.33537e-06	5.0298684644557845	Not selected
GPL6244 evidence group	LOC100506730	-0.896882	9.38719e-06	5.027464391773382	Not selected
GPL6244 evidence group	PPP1R37	-0.205758	9.40807e-06	5.0264994599222055	Not selected
GPL6244 evidence group	PRKD3	0.552252	9.43578e-06	5.025222193464679	Not selected
GPL6244 evidence group	TMEM117	-0.460286	9.44545e-06	5.02477734659748	Not selected
GPL6244 evidence group	ARHGAP15	1.25311	9.44696e-06	5.024707923514975	Increased
GPL6244 evidence group	PTGR1	-1.14762	9.44696e-06	5.024707923514975	Decreased
GPL6244 evidence group	LOC643406	-0.624426	9.48111e-06	5.023140814702562	Not selected
GPL6244 evidence group	IL34	0.423972	9.50017e-06	5.022268623195221	Not selected
GPL6244 evidence group	RPL13AP20	-0.300756	9.50496e-06	5.02204970644881	Not selected
GPL6244 evidence group	SMG9	0.375992	9.52591e-06	5.021093525982943	Not selected
GPL6244 evidence group	STX5	0.32272	9.54105e-06	5.020403828219071	Not selected
GPL6244 evidence group	CAT	-0.839603	9.54908e-06	5.0200384682246275	Not selected
GPL6244 evidence group	CCNJL	-1.18632	9.55106e-06	5.019948426677576	Decreased
GPL6244 evidence group	IKZF3	1.27676	9.60169e-06	5.017652319764761	Increased
GPL6244 evidence group	FAM160B1	0.449087	9.66734e-06	5.014693007017207	Not selected
GPL6244 evidence group	VAV1	0.768413	9.68072e-06	5.0140923409975455	Not selected
GPL6244 evidence group	COX11	-0.448454	9.68145e-06	5.014059593121462	Not selected
GPL6244 evidence group	RELA	0.369077	9.7198e-06	5.012342671266112	Not selected
GPL6244 evidence group	TP63	0.33344	9.72851e-06	5.011953670351351	Not selected
GPL6244 evidence group	METTL7B	-1.47155	9.75327e-06	5.010849753033565	Decreased
GPL6244 evidence group	TM4SF18	1.57437	9.75853e-06	5.010615598416344	Increased
GPL6244 evidence group	DNAJC28	-0.604055	9.76573e-06	5.010295287130646	Not selected
GPL6244 evidence group	BIN2	1.02106	9.78097e-06	5.00961807315127	Increased
GPL6244 evidence group	ZNF440	-0.63787	9.78097e-06	5.00961807315127	Not selected
GPL6244 evidence group	KIAA1211	-0.613117	9.81272e-06	5.008210593307587	Not selected
GPL6244 evidence group	CLCA1	-2.02003	9.8852e-06	5.005014539499758	Decreased
GPL6244 evidence group	EID1	0.480845	9.8955e-06	5.004562256863866	Not selected
GPL6244 evidence group	SYNC	-0.574399	9.92931e-06	5.003080930115319	Not selected
GPL6244 evidence group	C14orf2	-0.531512	1.00671e-05	4.997095617369293	Not selected
GPL6244 evidence group	CEP55	0.891221	1.00685e-05	4.997035225597938	Not selected
GPL6244 evidence group	ZNF532	1.01748	1.00712e-05	4.996918779463372	Increased
GPL6244 evidence group	RCN1	0.79536	1.01293e-05	4.99442056615418	Not selected
GPL6244 evidence group	SLC29A1	0.62155	1.01293e-05	4.99442056615418	Not selected
GPL6244 evidence group	GJD2	-0.292041	1.01829e-05	4.992128521150557	Not selected
GPL6244 evidence group	FZD3	0.795159	1.01848e-05	4.992047494866979	Not selected
GPL6244 evidence group	HINT3	-0.346621	1.01941e-05	4.9916511104731125	Not selected
GPL6244 evidence group	HK2	0.618981	1.02001e-05	4.9913955704699156	Not selected
GPL6244 evidence group	INPP4A	0.568514	1.02112e-05	4.990923217486584	Not selected
GPL6244 evidence group	TLR8	0.798727	1.02148e-05	4.990770132188333	Not selected
GPL6244 evidence group	ACTB	0.186682	1.02161e-05	4.990714864644834	Not selected
GPL6244 evidence group	DLAT	-0.498361	1.02457e-05	4.9894583646661985	Not selected
GPL6244 evidence group	NF1	-0.278558	1.03089e-05	4.986787673166211	Not selected
GPL6244 evidence group	TRIM22	1.88517	1.03107e-05	4.986711849186172	Increased
GPL6244 evidence group	ZNF585A	-0.515808	1.03107e-05	4.986711849186172	Not selected
GPL6244 evidence group	CASS4	0.487406	1.03311e-05	4.98585343467627	Not selected
GPL6244 evidence group	ITK	0.901673	1.03388e-05	4.98552986584765	Not selected
GPL6244 evidence group	RNF135	-0.777347	1.03388e-05	4.98552986584765	Not selected
GPL6244 evidence group	GMFB	-0.556499	1.03846e-05	4.98361022721154	Not selected
GPL6244 evidence group	TMEM192	-0.711966	1.04256e-05	4.981898941707604	Not selected
GPL6244 evidence group	PLEKHA1	-0.376124	1.04293e-05	4.981744839832274	Not selected
GPL6244 evidence group	NEK7	-0.424208	1.04368e-05	4.9814326388215875	Not selected
GPL6244 evidence group	ABCA5	-0.962887	1.05144e-05	4.978215505110218	Not selected
